Jersey,name,Yr,pos,GP,GS,App,GS,ERA,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,pickoffs,season
17,Jeremy Schork,So,C,13,9,3,0,12.00,3.0,0,5,4,4,1,2,0,14,13,1,0,0,0,0,0,0,1,0,0,0,59,4,2,0,0,1,1,0,2022
16,Matthew Steidl,Jr,P,8,0,8,0,3.50,18.0,0,22,7,7,10,16,0,88,73,3,0,0,0,1,3,4,5,4,1,1,294,21,15,0,1,1,4,0,2022
10,Jordan Gould,Jr,P,7,0,7,0,4.85,13.0,0,13,7,7,5,11,0,56,49,4,0,0,2,3,1,0,6,3,0,1,173,11,15,1,0,0,4,0,2022
30,Trey Mcdaniel,Sr,P,7,0,7,0,2.61,10.1,0,10,7,3,4,5,0,46,40,0,1,0,2,1,0,0,6,3,1,1,162,13,12,2,0,2,4,0,2022
27,Noah Farmer,Sr,P,6,6,6,6,3.04,23.2,0,30,10,8,10,20,0,111,96,5,0,0,1,0,3,0,0,0,2,0,407,32,15,2,0,0,0,0,2022
18,Jake Kuntzendorf,Fr,P,6,0,6,0,2.70,10.0,0,7,3,3,5,9,0,43,33,2,0,0,0,3,2,0,3,0,0,3,145,10,10,1,0,0,2,0,2022
21,Mike Hansell,Jr,P,6,1,6,1,1.86,19.1,0,11,5,4,6,27,0,76,68,2,0,0,1,1,1,0,5,0,0,1,273,17,12,4,0,0,8,0,2022
40,Jordan Bloemer,Jr,P,5,4,5,4,5.60,17.2,0,22,13,11,6,19,0,87,73,3,1,0,4,1,5,1,0,0,1,2,268,14,18,1,1,0,7,0,2022
25,Tanner Lewis,Jr,P,5,1,5,1,9.26,11.2,0,12,12,12,4,11,0,53,46,1,0,0,2,3,3,0,3,0,0,0,155,10,10,2,1,0,1,0,2022
26,Payton Tinkler,Jr,P,4,0,4,0,7.71,4.2,0,6,4,4,3,6,0,27,20,1,0,0,1,2,3,0,2,1,1,0,84,2,5,0,0,0,1,0,2022
11,Ben Chapman,Jr,P,4,4,4,4,6.05,19.1,0,20,14,13,4,20,0,83,77,6,1,0,1,2,1,0,0,0,0,1,243,16,22,0,1,0,3,0,2022
34,Ben Riffe,Jr,P,4,4,4,4,7.47,15.2,0,16,13,13,9,14,0,74,62,2,0,0,2,2,2,0,0,0,1,0,166,17,13,1,1,0,3,0,2022
15,Jake Combs,Jr,P,4,0,4,0,3.86,7.0,0,5,3,3,5,8,0,27,22,0,0,0,1,0,0,0,0,0,0,0,111,5,4,1,0,0,3,0,2022
33,Kaden Peterson,Jr,P,2,0,2,0,10.80,1.2,0,3,2,2,2,3,0,13,8,0,0,0,0,2,3,0,0,0,0,0,24,1,1,0,0,0,2,0,2022
20,Jake Bockenstedt,Jr,P,8,0,8,0,5.17,15.2,0,12,9,9,9,20,0,67,58,1,0,0,3,4,0,0,2,2,0,0,115,6,19,2,1,2,8,0,2022
23,Spencer Smith,Jr,P,7,0,7,0,22.50,8.0,0,26,21,20,10,6,0,57,45,5,2,1,0,3,1,0,2,2,1,0,115,8,6,0,0,0,2,0,2022
32,Kyle Dixon,So,P,7,0,7,0,9.95,12.2,0,14,15,14,9,15,0,61,49,2,0,0,2,2,2,0,6,2,1,0,127,13,8,1,0,0,5,0,2022
29,Taylor Bruninga,Jr,P,6,2,6,2,4.58,19.2,0,17,10,10,7,14,0,84,73,5,0,1,1,1,2,0,1,0,0,2,91,19,25,1,1,1,4,0,2022
13,Quinn Waterhouse,Jr,P,6,2,6,2,12.86,7.0,0,5,10,10,12,7,0,45,26,0,0,0,0,2,7,0,3,1,0,0,158,4,9,0,0,2,2,0,2022
30,Alex Scherer,Jr,P,6,0,6,0,22.09,3.2,0,8,13,9,7,4,0,31,20,1,0,0,1,3,3,1,7,4,0,1,84,3,4,0,2,0,1,0,2022
33,Kaid Karnes,Sr,P,6,1,6,1,2.08,17.1,0,15,5,4,4,20,0,72,67,2,0,0,0,0,0,1,6,1,0,1,92,9,22,1,1,1,3,0,2022
55,Alec Kubik,Sr,P,5,0,5,0,20.65,5.2,0,14,14,13,7,4,0,41,31,4,1,0,2,3,2,0,5,5,0,1,132,5,8,0,1,0,0,0,2022
24,Collin Baumgartner,Sr,P,5,5,5,5,5.79,18.2,0,22,15,12,8,15,0,86,75,4,0,0,5,2,1,0,0,0,0,2,144,15,23,2,1,0,7,0,2022
35,Brant Glidewell,Sr,P,5,5,5,5,5.54,26.0,0,27,19,16,12,22,0,118,103,1,0,0,8,0,1,0,0,0,2,0,77,29,25,2,0,0,6,0,2022
26,Noah Matheny,So,P,3,3,3,3,3.29,13.2,0,13,6,5,6,12,0,59,50,2,0,0,1,1,1,0,0,0,2,0,74,19,6,1,1,0,3,1,2022
31,Coby  Rogers,Fr,P,1,0,1,0,0.00,1.0,0,0,0,0,0,2,0,4,3,0,0,0,0,2,1,0,0,0,0,0,16,0,1,0,0,0,0,0,2022
32,Garrett Ramsey,Jr,P,8,0,8,0,3.72,9.2,0,10,4,4,1,14,0,39,35,1,0,0,1,0,1,0,7,3,1,1,164,6,7,2,0,2,2,0,2022
3,Landon Harper,So,P,8,0,8,0,2.08,13.0,0,10,4,3,3,10,0,51,48,2,0,0,0,2,0,1,10,0,0,0,183,17,10,1,1,2,3,0,2022
19,Tyler Stuart,So,P,8,1,8,1,1.61,22.1,0,16,5,4,5,17,0,87,79,4,1,0,0,1,2,1,2,0,1,0,316,30,15,2,0,1,4,0,2022
29,Chandler Best,So,P,7,0,7,0,4.50,8.0,0,9,4,4,2,13,0,35,33,4,0,0,0,0,0,0,5,4,0,0,139,6,5,0,1,0,4,0,2022
28,Tanner Hall,So,P,6,4,6,4,2.33,27.0,0,20,10,7,4,39,0,113,104,3,0,0,1,1,3,0,1,0,1,1,389,34,7,2,0,0,3,0,2022
18,Dalton Rogers,So,P,6,0,6,0,2.08,8.2,0,7,2,2,4,14,0,36,31,2,0,0,1,0,1,0,4,1,0,0,155,5,4,1,0,0,6,0,2022
24,Ben Ethridge,So,P,5,4,5,4,5.66,20.2,0,22,14,13,2,21,0,86,79,5,0,0,1,1,3,0,2,0,1,1,321,21,16,1,3,0,8,0,2022
4,Drew Boyd,Jr,P,5,1,5,1,8.31,4.1,0,10,4,4,2,7,0,23,21,2,0,0,1,0,0,1,3,1,0,0,96,1,3,0,0,0,1,0,2022
2,Hurston Waldrep,So,P,5,5,5,5,3.27,22.0,0,20,8,8,8,33,0,90,82,4,1,0,0,4,0,0,0,0,0,0,373,18,11,1,1,0,8,0,2022
30,Hunter Riggins,Sr,P,5,5,5,5,1.71,31.2,1,26,8,6,5,26,1,128,119,5,0,0,1,1,3,0,0,0,1,0,454,49,15,3,1,0,8,1,2022
35,Justin Storm,So,P,4,0,4,0,6.75,2.2,0,1,2,2,3,4,0,11,8,0,0,0,0,0,0,0,6,0,0,0,49,0,3,0,0,0,1,0,2022
9,Isaiah Rhodes,So,P,4,0,4,0,0.00,3.0,0,3,0,0,0,3,0,9,9,0,0,0,0,0,0,0,4,2,0,0,34,1,2,0,0,0,2,2,2022
23,Niko Mazza,Fr,P,3,0,3,0,6.75,1.1,0,2,1,1,1,2,0,7,5,1,0,0,0,0,0,0,3,1,0,1,29,1,1,0,0,0,1,0,2022
11,Aubrey Gillentine,Jr,P,2,0,2,0,2.45,3.2,0,3,1,1,2,6,0,17,15,1,0,0,0,1,0,0,2,2,0,0,73,2,4,0,0,0,2,0,2022
13,Matt Adams,So,P,2,0,2,0,13.50,2.0,0,2,3,3,0,4,0,10,8,0,0,0,1,0,2,0,0,0,0,0,38,1,1,0,0,0,1,0,2022
13,Christopher Campos,So,SS,20,19,5,2,1.46,12.1,0,3,2,2,6,19,0,51,42,0,0,0,1,1,3,1,3,0,0,0,180,5,13,1,0,1,7,0,2022
33,Chris Santiago,So,INF,16,13,7,0,7.36,7.1,0,7,6,6,3,6,0,33,28,2,0,0,2,0,1,0,3,1,1,0,74,8,7,1,2,0,0,0,2022
35,Jack Snook,So,P,11,1,11,1,2.20,16.1,0,13,6,4,4,21,0,72,58,1,0,0,1,0,6,1,12,5,2,2,174,12,12,1,0,0,8,0,2022
37,Jackson Hulett,Sr,P,9,4,8,4,4.76,22.2,0,22,13,12,6,23,0,98,87,3,0,0,4,1,4,0,4,1,0,1,186,15,26,2,0,0,3,0,2022
43,Ryan Wiltse,So,P,8,1,8,1,2.55,17.2,0,14,10,5,6,19,0,75,67,2,1,1,1,2,2,0,9,1,0,0,258,12,19,2,0,1,8,0,2022
4,Nathan Schneider,Sr,P,6,1,6,1,1.69,10.2,0,7,3,2,2,13,0,42,38,1,0,0,0,2,2,0,5,0,0,0,135,10,7,2,0,0,3,0,2022
11,Owen Cuffe,So,P,5,3,5,3,3.55,12.2,0,7,7,5,14,15,0,60,45,2,0,0,0,4,1,0,1,0,0,0,171,11,11,0,0,0,8,0,2022
8,Connor Roberts,Sr,P,5,5,5,5,3.80,23.2,0,19,11,10,5,28,0,102,89,3,0,0,4,5,8,0,0,0,0,0,219,16,25,2,0,0,8,0,2022
17,Preston Howey,So,P,5,0,5,0,6.00,12.0,0,12,8,8,5,9,0,51,41,2,0,0,2,3,3,0,1,1,0,2,163,11,11,0,1,0,2,1,2022
39,Ryan Taurek,Jr,P,4,3,4,3,5.02,14.1,0,14,8,8,6,17,0,64,54,3,1,0,1,1,3,0,0,0,0,1,128,7,17,1,1,0,6,0,2022
44,Chase Dabbs,Fr,P,4,0,4,0,3.00,3.0,0,0,1,1,1,1,0,11,7,0,0,0,0,0,2,0,6,3,1,0,35,5,2,0,1,1,0,0,2022
32,Casey Candiotti,Sr,P,3,0,3,0,6.00,3.0,0,4,3,2,0,4,0,14,13,0,0,0,2,0,1,0,1,1,0,0,25,2,3,0,1,0,1,0,2022
40,Cameron Gallardo,So,P,3,0,3,0,0.00,2.0,0,1,1,0,3,4,0,11,6,1,0,0,0,2,1,0,0,0,1,0,26,0,1,0,0,0,3,0,2022
45,Ryan Sanders,So,P,3,0,3,0,1.00,9.0,0,8,2,1,3,13,0,41,37,3,0,0,0,0,1,0,3,1,0,0,89,7,7,2,0,1,2,0,2022
38,Octavio Corona,Jr,P,2,0,2,0,0.00,1.2,0,1,1,0,2,2,0,9,7,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2022
22,Ryan Daugherty,Sr,P,2,0,2,0,9.00,1.0,0,1,1,1,1,2,0,5,4,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,1,0,2022
18,Connor Linchey,Jr,P,1,0,1,0,0.00,2.2,0,2,0,0,0,3,0,9,9,0,0,0,0,0,0,0,2,0,0,0,35,0,4,0,0,0,0,1,2022
44,Jagger Nucci,So,UT,10,5,2,0,0.00,2.0,0,4,1,0,1,4,0,12,11,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,3,0,2022
12,Jack Putney,Jr,3B,9,5,3,0,8.31,4.1,0,6,4,4,1,5,0,19,17,3,1,0,0,0,0,0,4,0,0,1,42,1,6,0,0,0,1,0,2022
20,Luke Roggenburk,Fr,1b,7,1,4,1,8.38,9.2,0,17,12,9,6,5,0,54,48,5,0,0,1,1,0,0,0,0,0,0,114,15,8,0,1,0,2,0,2022
10,Rushil Bhat,Jr,P,6,0,6,0,4.32,8.1,0,8,4,4,5,5,0,39,29,2,0,0,2,2,2,0,8,8,2,1,136,12,8,0,1,0,1,0,2022
44,Jacob Yager,Fr,ph/rf,6,1,2,0,10.80,5.0,0,11,9,6,3,2,0,30,27,2,0,1,3,3,0,0,1,1,0,0,46,5,8,0,0,0,1,0,2022
37,Gabe Watts,Fr,p,5,0,5,0,6.30,10.0,0,12,7,7,3,9,0,47,41,2,0,0,0,0,1,0,3,3,0,2,164,8,13,0,0,0,0,0,2022
29,Ryan O'Connell,So,P,4,1,4,1,15.95,7.1,0,12,16,13,8,5,0,46,34,3,0,1,0,2,4,0,3,3,0,0,135,6,10,0,2,0,2,0,2022
14,Tripp Breen,Jr,P,4,1,4,1,6.35,11.1,0,11,10,8,9,13,0,55,43,0,0,1,2,2,1,0,3,2,1,1,142,8,11,0,0,0,3,0,2022
33,Kyle Caringi,Jr,P,4,3,4,3,15.68,10.1,0,17,21,18,9,10,0,64,49,3,0,1,1,1,4,0,0,0,1,1,230,9,11,0,3,0,2,0,2022
27,Bryce Hediger,Fr,p,4,3,4,3,16.20,11.2,0,24,22,21,5,8,0,67,56,8,0,0,3,3,5,0,3,3,0,1,209,5,19,0,3,0,0,0,2022
21,Liam Devine,Sr,P,3,3,3,3,9.00,14.0,0,22,17,14,7,11,0,72,62,3,1,0,1,0,3,0,0,0,0,0,172,15,14,0,2,0,1,1,2022
22,Tim Cunningham,Jr,P,9,0,9,0,4.61,13.2,0,16,8,7,7,4,0,63,54,5,0,2,1,2,1,2,14,11,1,0,127,23,10,0,1,0,4,0,2022
30,Chuck Sanzio,So,INF,9,2,6,1,3.00,18.0,0,11,6,6,14,18,0,77,62,2,0,0,1,6,0,0,10,3,0,1,193,14,19,0,0,2,2,0,2022
5,Vincent Bianchi,Jr,OF,8,4,6,3,18.41,7.1,0,10,15,15,12,8,0,46,29,2,0,0,1,4,5,0,2,1,0,0,147,5,6,0,3,0,1,0,2022
8,Jake  Alfaro,Fr,INF,8,0,7,0,24.00,3.0,0,8,9,8,3,3,0,23,16,2,0,0,1,0,3,0,9,7,0,1,70,5,1,0,1,0,0,0,2022
14,Ben Adams,So,P,6,3,6,3,9.50,18.0,0,31,27,19,8,10,0,102,85,5,0,0,3,1,6,0,4,3,1,2,207,18,23,1,3,0,2,0,2022
11,Jose Rodriguez,Sr,P,6,1,6,1,7.58,19.0,0,17,19,16,14,15,0,92,73,2,0,0,1,3,4,0,3,1,1,0,266,29,11,0,1,1,3,0,2022
29,Oliver Mccarthy,Sr,P,6,2,6,2,10.45,10.1,0,14,13,12,12,9,0,62,42,3,1,0,0,0,7,0,0,0,1,0,143,10,9,0,2,0,3,0,2022
10,Dylan Johnson,Fr,P,6,2,6,2,5.48,21.1,0,28,13,13,10,14,0,102,88,8,0,0,1,6,3,0,6,4,1,0,183,26,18,2,0,0,4,0,2022
12,Ian Murphy,Sr,P,5,5,5,5,4.88,24.0,0,30,16,13,8,23,0,110,100,5,0,0,5,2,1,0,0,0,1,0,155,15,30,0,2,0,6,0,2022
38,Jude Zern,Fr,P,5,0,5,0,7.94,5.2,0,10,6,5,4,9,0,32,28,2,0,0,1,0,0,0,9,6,0,0,119,3,5,1,0,0,2,0,2022
32,Joe Mascio,Fr,P,5,0,5,0,11.74,7.2,0,13,10,10,4,10,0,40,33,3,0,0,2,1,2,0,6,4,0,1,81,3,7,1,0,0,5,0,2022
28,Geoff Mosseau,Sr,P,3,0,3,0,30.38,2.2,0,4,9,9,8,3,0,23,11,1,0,0,0,0,3,0,1,1,0,1,89,3,2,0,1,0,0,0,2022
17,Jason Diaz,Jr,P,3,0,3,0,216.00,0.1,0,2,8,8,6,1,0,10,3,1,0,0,0,2,1,0,2,2,0,0,47,0,0,0,0,0,0,0,2022
44,Brandon Backman,Sr,P,1,1,1,1,0.00,3.0,0,2,0,0,0,3,0,11,10,1,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,1,0,2022
46,Tyler Roche,So,P,1,1,1,1,1.80,5.0,0,8,1,1,2,5,0,25,22,1,0,0,0,1,1,0,0,0,0,0,98,4,5,0,0,0,0,0,2022
12,Ryan Devine,Sr,P,7,0,7,0,3.72,9.2,0,10,4,4,4,7,0,42,36,1,0,0,0,1,2,0,4,1,0,0,47,14,5,1,0,0,2,0,2022
18,Alec Rodriguez,Jr,INF,7,0,7,0,10.12,8.0,0,7,9,9,5,10,0,39,29,3,0,0,0,2,5,0,7,2,0,0,18,5,6,0,0,2,4,0,2022
23,Matt Mcshane,Fr,P,6,0,6,0,2.38,11.1,0,14,4,3,3,14,0,51,47,1,0,0,1,1,1,0,1,0,0,0,32,10,7,0,0,1,3,0,2022
24,Mike Falco,Sr,P,5,3,5,3,3.93,18.1,0,11,8,8,17,17,0,82,60,2,1,0,0,3,4,0,2,0,0,1,45,11,22,4,1,0,7,0,2022
34,Noah Weber,Sr,P,5,0,5,0,2.57,7.0,0,7,2,2,4,5,0,31,26,3,0,0,0,1,0,0,4,3,0,1,38,4,11,1,0,0,0,0,2022
6,Luke Smith,Sr,UT,5,5,5,5,5.25,24.0,0,33,18,14,5,18,0,112,101,7,0,0,2,2,4,0,0,0,0,2,65,27,22,4,0,0,6,0,2022
32,Sam Davies,Fr,P,5,0,5,0,9.00,7.0,0,10,10,7,5,6,0,41,29,3,0,0,0,2,5,0,0,0,0,2,30,5,8,0,0,0,3,0,2022
22,Ian Mccole,Sr,P,5,5,5,5,4.44,26.1,0,32,16,13,12,16,0,123,103,3,2,0,2,1,5,0,0,0,1,2,93,37,18,0,2,0,5,1,2022
20,Luke Gabrysh,Fr,P,4,0,4,0,15.88,5.2,0,12,11,10,7,3,0,36,28,2,0,0,1,2,1,0,3,2,0,0,75,4,9,0,0,0,2,0,2022
26,Mike Picollo,Sr,P,4,0,4,0,10.57,7.2,0,12,9,9,3,4,0,37,34,1,0,1,2,1,0,0,0,0,0,0,26,7,11,0,0,0,1,0,2022
49,Ryan Basarab,So,P,3,3,3,3,20.65,5.2,0,15,18,13,6,9,0,44,32,4,2,0,1,3,5,0,0,0,0,1,0,2,4,0,2,0,4,1,2022
16,Patrick Shearer,Jr,P,3,1,3,1,16.20,3.1,0,11,11,6,6,4,0,28,22,2,0,0,2,2,0,0,1,0,0,0,0,5,0,0,1,0,3,0,2022
44,Peter Gallo,Jr,P,3,0,3,0,11.25,4.0,0,8,5,5,4,1,0,24,16,1,0,0,1,0,3,0,0,0,1,0,0,5,3,0,0,0,0,0,2022
37,Nick Torres,Jr,P,2,0,2,0,3.00,3.0,0,4,1,1,3,2,0,14,11,2,0,0,0,1,0,0,4,3,0,0,0,4,1,0,0,0,1,0,2022
31,Nick Embleton,Jr,P,2,0,2,0,27.00,1.0,0,3,3,3,4,1,0,10,6,0,0,0,2,0,0,0,0,0,0,0,25,0,2,0,0,0,1,0,2022
28,David Owsik,So,P,1,0,1,0,6.75,1.1,0,1,1,1,1,0,0,6,4,0,0,0,0,1,0,0,0,0,1,0,25,2,2,0,1,0,0,0,2022
37,Ryan Surin,Sr,P,7,0,7,0,1.29,7.0,0,4,2,1,3,7,0,28,24,0,0,0,0,1,1,0,4,0,0,0,52,7,5,1,0,0,0,0,2022
6,Cameron Pferrer,Sr,P,7,0,7,0,2.70,10.0,0,9,5,3,6,14,0,45,38,2,0,0,0,3,0,0,11,3,1,0,36,5,9,1,0,3,6,0,2022
27,Jackson Holmes,Fr,P,6,2,6,2,10.80,8.1,0,14,10,10,3,6,0,45,38,4,0,0,1,1,4,0,0,0,0,0,41,12,6,0,1,0,0,1,2022
5,Thomas Kane,So,INF,5,0,5,0,8.31,4.1,0,3,4,4,3,5,0,19,16,0,1,0,1,1,0,0,3,2,0,0,35,5,3,0,0,0,2,0,2022
8,Logan Schmitt,Sr,P,5,5,5,5,5.26,25.2,0,27,19,15,6,21,0,114,103,5,3,0,4,1,4,0,0,0,1,0,0,21,32,3,1,0,5,0,2022
21,Grant Fremion,Sr,P,5,2,5,2,13.50,11.1,0,21,18,17,5,8,0,63,54,4,0,0,1,1,1,0,5,2,1,2,153,17,7,0,2,0,1,0,2022
32,Reid Hendrickson,Sr,P,5,0,5,0,8.31,4.1,0,8,7,4,4,6,0,24,20,2,1,0,0,2,0,0,0,0,0,0,57,0,5,0,0,0,3,1,2022
36,Ryan Patel,Sr,P,5,1,5,1,5.40,6.2,0,6,4,4,3,14,0,36,26,2,0,0,0,3,7,0,5,1,0,0,0,3,3,1,0,1,5,0,2022
38,Jack Weber,Fr,P,5,0,5,0,7.71,7.0,0,10,6,6,7,7,0,37,29,1,0,0,0,0,0,0,4,2,0,1,20,7,6,0,0,1,0,0,2022
13,Trevor Harris,Sr,P,5,5,5,5,4.10,26.1,0,33,16,12,4,16,0,113,102,3,1,0,3,2,2,0,0,0,4,1,84,29,26,2,3,0,4,4,2022
10,Colton Hutt,Sr,P,5,2,5,2,4.29,21.0,0,24,13,10,5,15,0,92,81,3,3,0,1,0,2,0,3,2,2,2,40,21,22,1,1,0,8,0,2022
9,Scott Youngbrandt,Sr,INF,4,2,4,2,4.34,18.2,1,25,13,9,3,20,0,83,80,5,0,0,0,1,0,0,2,1,0,0,59,24,8,2,0,0,4,0,2022
29,Jake Little,So,P,3,0,3,0,30.86,2.1,0,5,8,8,7,0,0,20,11,0,0,0,1,1,1,0,0,0,0,1,85,4,3,0,0,0,0,0,2022
19,Noah Young,Fr,P,2,0,2,0,18.00,2.0,0,1,4,4,5,2,0,12,7,0,0,0,1,2,0,0,0,0,0,0,29,2,2,0,0,0,1,0,2022
32,Nick Font,So,UT,9,3,2,0,10.12,2.2,0,4,3,3,4,2,0,18,13,1,0,1,0,1,0,0,1,1,0,1,23,2,4,0,0,0,2,0,2022
6,Ryan Wappaus,Sr,P,8,0,8,0,21.94,5.1,0,11,13,13,5,5,0,33,24,2,0,1,2,3,2,0,5,4,0,2,83,4,6,0,1,1,2,0,2022
8,Brighton Taylor,So,P,8,2,8,2,9.49,12.1,0,17,21,13,16,8,0,72,52,3,2,1,1,2,2,0,6,1,1,1,201,7,17,0,3,0,4,1,2022
18,Jack Gannon,Fr,1B,8,1,8,1,12.60,15.0,0,24,27,21,16,10,0,90,68,7,1,0,5,4,3,0,5,2,1,2,171,12,22,0,1,0,1,0,2022
14,Christian Coombes,Jr,P,7,0,7,0,18.00,7.0,0,16,15,14,12,11,0,50,36,4,3,1,0,0,1,0,0,0,1,0,134,5,4,0,0,0,2,0,2022
12,Nick Markantonatos,Jr,OF,6,4,5,4,7.64,17.2,0,22,20,15,22,9,0,98,73,3,0,1,2,10,0,0,0,0,1,2,195,20,22,1,3,0,2,0,2022
3,Kyle Mahady,So,P,5,5,5,5,6.04,25.1,0,29,20,17,13,10,0,123,101,7,1,0,3,1,5,0,0,0,2,2,213,25,35,1,2,0,2,0,2022
28,Tyler Smith,Fr,p,5,1,3,0,6.75,2.2,0,3,3,2,5,2,0,17,12,0,0,1,0,1,0,0,0,0,0,0,17,4,2,0,0,0,0,0,2022
21,Matthew Dubois,So,P,5,4,5,4,8.86,21.1,0,35,26,21,12,14,0,119,99,9,3,3,3,1,3,1,0,0,3,2,234,28,20,1,3,0,2,0,2022
16,Robert Black Iii,So,P,5,0,5,0,10.38,4.1,0,4,5,5,3,2,0,20,17,0,0,0,2,0,0,0,5,1,0,0,19,4,7,0,0,0,0,0,2022
11,Michael Bonaccorso,Sr,P,5,0,5,0,23.14,4.2,0,11,12,12,4,3,0,28,23,3,1,0,4,1,1,0,2,2,0,0,67,5,4,0,0,0,0,0,2022
27,Branden Vital,Fr,p,5,0,5,0,23.40,5.0,0,12,13,13,7,2,0,34,26,3,3,1,1,0,0,0,4,1,0,1,79,4,9,0,0,0,1,0,2022
6,Braden Montgomery,Fr,P,13,12,6,0,8.44,5.1,0,5,5,5,7,7,0,29,21,1,0,0,0,0,1,0,2,2,0,0,100,3,6,0,1,2,0,0,2022
37,Tommy O'Rourke,So,P,10,0,10,0,3.38,8.0,0,6,6,3,5,11,0,37,30,1,0,0,1,2,0,0,7,2,2,0,138,7,5,0,3,0,2,0,2022
23,Joey Dixon,So,P,9,0,9,0,1.69,16.0,0,11,3,3,3,10,0,61,55,2,1,0,0,0,3,0,4,2,0,0,155,15,19,1,1,1,2,1,2022
18,Cody Jensen,Jr,P,7,0,7,0,3.52,7.2,0,5,3,3,2,4,0,30,27,1,0,0,1,2,1,0,5,1,0,0,94,9,9,0,0,0,3,0,2022
34,Ryan Bruno,So,P,7,0,7,0,2.16,8.1,0,6,5,2,5,17,0,37,30,1,1,0,0,0,0,0,3,1,1,1,176,2,6,0,0,0,7,1,2022
26,Quinn Mathews,Jr,P,6,5,6,5,3.81,28.1,0,26,15,12,11,37,0,123,109,2,0,0,2,2,1,0,0,0,0,2,476,17,28,2,1,0,7,0,2022
28,Alex Williams,Sr,P,5,5,5,5,2.52,25.0,0,22,9,7,3,31,0,100,92,4,3,0,1,5,1,0,0,0,3,1,359,17,24,2,1,0,9,0,2022
36,Ty Uber,Fr,P,5,2,5,2,2.38,11.1,0,10,5,3,2,14,0,48,44,1,1,0,0,0,1,0,1,0,0,1,109,3,16,1,0,0,3,0,2022
49,Drew Dowd,So,P,4,4,4,4,2.37,19.0,0,17,5,5,9,19,0,82,70,4,0,0,1,2,2,0,0,0,1,0,304,20,16,3,0,0,5,1,2022
30,Brandt Pancer,So,P,3,0,3,0,7.36,3.2,0,6,4,3,0,2,0,18,18,0,1,0,2,0,0,0,3,3,0,0,63,4,5,0,0,0,0,0,2022
13,Justin Moore,Jr,P,3,0,3,0,8.31,4.1,0,8,4,4,0,3,0,20,19,2,0,0,0,2,1,0,1,1,0,0,61,7,1,0,0,0,1,0,2022
45,Max Meier,Jr,P,2,0,2,0,20.25,1.1,0,5,3,3,0,1,0,9,8,1,0,0,0,0,1,0,0,0,0,0,31,2,0,0,0,0,0,0,2022
40,Nicolas Lopez,Jr,P,2,0,2,0,0.00,1.2,0,1,0,0,0,0,0,6,5,0,0,0,0,0,0,0,1,1,0,1,25,1,4,0,0,0,0,0,2022
18,Peyton Parker,Jr,UT,10,2,4,1,7.56,8.1,0,15,10,7,2,9,0,45,41,4,0,0,2,2,1,0,0,0,1,0,132,10,6,0,1,1,3,0,2022
21,Chandler Poell,Sr,P,8,0,8,0,11.57,7.0,0,10,10,9,5,8,0,38,32,1,0,0,1,1,1,0,4,4,0,0,132,8,6,1,2,0,1,0,2022
15,Cully Mangus,Jr,P,7,1,3,1,5.87,7.2,0,8,5,5,3,4,0,35,29,3,0,0,1,1,1,0,0,0,1,1,118,11,7,0,1,0,3,0,2022
35,Brooks Caple,So,P,7,1,7,1,12.00,9.0,0,11,12,12,6,17,0,44,37,1,0,0,3,3,1,0,2,0,0,0,167,3,6,0,1,1,4,0,2022
10,Skyler Jaco,So,P,7,0,6,0,4.66,9.2,0,13,5,5,1,7,0,40,38,3,1,0,1,0,0,0,2,1,0,1,120,7,12,0,1,0,3,1,2022
42,Benny Emmons Iii,So,P,5,0,5,0,6.35,11.1,0,12,8,8,3,11,0,51,42,4,0,1,1,2,4,0,4,3,0,2,152,5,16,0,0,0,6,0,2022
46,Colton Castilaw,Jr,P,5,0,5,0,9.64,4.2,0,4,6,5,3,2,0,23,17,0,2,0,1,0,2,0,2,2,0,1,57,8,3,0,0,0,0,0,2022
26,Reid Boyett,Fr,P,5,0,5,0,5.06,5.1,0,9,7,3,1,5,0,26,24,0,0,0,1,1,0,0,4,0,0,1,79,4,6,0,0,0,2,0,2022
14,Joe Richter,Jr,P,4,4,4,4,4.30,23.0,0,24,13,11,5,14,0,102,90,2,1,0,3,0,6,0,0,0,0,1,346,28,24,2,1,0,5,0,2022
23,Joe Todd,Sr,P,4,4,4,4,11.81,16.0,0,28,23,21,11,11,0,88,74,4,1,0,3,2,2,0,0,0,0,1,312,22,12,0,2,0,3,0,2022
12,Grant Walters,Fr,P,4,0,4,0,6.75,4.0,0,5,3,3,5,4,0,21,15,1,0,0,0,2,1,0,5,0,0,0,83,5,1,0,0,0,1,0,2022
27,Dayton Dewberry,Fr,P,4,3,4,3,11.42,8.2,0,10,11,11,9,8,0,44,33,0,1,0,0,2,1,0,0,0,1,0,110,9,7,1,1,0,4,0,2022
45,Sam Connevey,Fr,P,3,0,3,0,32.40,1.2,0,5,6,6,2,2,0,12,10,2,0,0,1,0,0,0,0,0,0,0,45,0,3,0,0,0,0,0,2022
