Jersey,name,Yr,pos,GP,GS,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,season
13,Chris Fisher,So,C,28,20,9,60,12,0,0,12,0,9,17,1,2,0,14,3,0,0,1,0,2021
1,Matt Soloman,So,INF,20,12,0,34,3,1,0,4,0,2,6,1,0,1,14,0,1,0,0,0,2021
8,Rob Manetta,Fr,p,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20,Michael Whalen,Jr,OF,18,2,0,12,0,0,0,0,0,0,1,0,0,0,6,0,0,0,1,0,2021
4,Chase Carroll,Fr,p,17,7,5,23,5,2,0,7,0,3,2,1,0,0,8,0,0,0,0,0,2021
33,Steven Turk,Fr,P,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
35,Ray Weber,Sr,P,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
9,Cregg Scherrer,So,P,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22,Connor Eisenmann,Fr,p,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18,Anthony Germinerio,Jr,P,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
21,Alex Ungar,Fr,dh,10,4,1,14,4,1,0,5,0,0,1,0,0,0,5,0,0,0,0,0,2021
17,Connor Takacs,Sr,P,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
40,Anthony Fusco,So,P,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
6,Josh Salandy,So,OF,8,8,5,24,8,1,0,9,0,3,2,0,0,0,7,0,0,0,1,0,2021
2,Marshall Winn,Sr,OF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
39,Kyle Menaker,So,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
10,Mike Prisco,Fr,OF,7,3,0,15,3,1,0,4,0,1,0,0,0,0,7,0,1,0,0,0,2021
14,Joe Kruszka,Sr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
32,Nick Winslow,Fr,c,3,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2021
23,Owen Birkman,Fr,p,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
34,Kenny Mclean,Sr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
15,Frank Furey,So,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
5,Josh Abbensetts,Sr,C,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021
28,Chris O'Connor,Fr,1b,2,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2021
31,Joe Gisonda,So,OF,2,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2021
30,Camden Wypior,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
27,Tristin Garcia,Jr,INF,27,27,18,110,49,10,1,64,1,27,7,5,0,0,8,2,1,0,7,2,2021
3,Tyler Daniels,Jr,INF,27,27,15,95,27,3,1,32,0,13,15,2,2,0,24,1,2,0,7,0,2021
5,Tyler Smith,Sr,UT,25,25,14,82,16,2,0,18,0,7,15,0,1,2,37,0,0,0,5,0,2021
31,Khalil Smith,Fr,cf,25,25,20,88,13,3,0,19,1,10,22,4,0,1,33,0,2,1,6,0,2021
26,Kyle Jenkins,Sr,C,25,25,14,88,16,2,1,26,2,12,18,4,0,0,28,1,0,0,3,0,2021
21,Jamil Bentancourt,Fr,rf,22,20,11,59,11,2,1,18,1,2,7,2,0,1,28,0,3,0,2,0,2021
34,Hunter Wilson,Sr,INF,19,19,10,74,17,3,0,26,2,16,6,2,1,0,20,3,0,0,1,0,2021
4,Jarius Colley,Sr,INF,19,18,5,64,11,3,0,17,1,11,7,0,0,0,25,0,2,1,0,0,2021
32,Garrett Palladino,Fr,ss/p,18,16,12,50,13,0,0,13,0,3,7,4,0,1,8,0,3,0,7,0,2021
11,Jordan Mcgowan,Sr,OF,15,12,6,49,11,0,0,11,0,2,4,1,0,0,10,1,3,1,1,0,2021
9,Jose Fernandez,Sr,P,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
28,Joe Smith,Sr,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18,Brandon Rembert,Sr,OF,10,10,4,35,7,2,0,9,0,3,6,0,1,0,8,1,0,1,0,0,2021
22,Raylan Wagner,Fr,p,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12,Devin Puckett,Fr,p,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
7,Andrew Meadows,Jr,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14,George Osborne Iii,Jr,P,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
15,Xerian Ximines,Fr,p,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23,Kobe Head,Fr,p,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
6,Lane Gordon,Sr,P,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19,Edward Jackson,Sr,INF,6,5,0,17,3,1,0,4,0,1,0,0,0,0,5,0,1,0,0,0,2021
24,Kasey Fillingame,Sr,C,5,5,0,15,1,0,0,1,0,1,0,3,0,0,5,1,0,0,0,0,2021
14,Kobe Butts,Fr,lf,4,2,1,6,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,2021
20,Jamal Green,Fr,1b,4,4,2,16,6,0,0,6,0,1,0,0,0,0,1,0,0,3,0,0,2021
25,Brysen Hamilton,Fr,1b,3,3,1,10,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,2021
17,Diego Lopez-Molina,So,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
8,Konnor Short,Jr,P,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
28,Robbie Young,Sr,INF,52,52,24,181,52,7,1,70,3,28,22,5,4,2,22,3,2,1,6,3,2021
5,Kendall Mcgowan,Sr,OF,52,48,28,192,50,7,3,81,6,26,14,4,2,0,45,3,0,0,4,0,2021
3,Bailey Welch,Sr,INF,52,52,34,169,46,10,2,72,4,20,25,7,2,0,24,2,1,1,5,0,2021
4,Luke Drumheller,Jr,INF,52,52,30,201,58,10,1,85,5,39,12,11,5,0,56,3,2,0,4,0,2021
22,Alex Leshock,Sr,OF,49,49,26,146,39,5,1,49,1,19,19,17,1,4,46,0,3,2,7,0,2021
34,Phillip Cole,Jr,OF,48,40,15,147,30,11,1,49,2,21,8,3,2,0,40,4,0,0,3,0,2021
32,Andrew Terrell,Jr,UT,47,39,24,138,31,5,0,39,1,15,19,9,1,4,38,1,4,0,9,0,2021
7,Peyton Idol,So,INF,42,29,17,103,20,4,1,29,1,12,20,5,1,0,37,1,0,2,2,0,2021
35,Hayden Cross,Jr,C,41,33,13,106,25,3,1,33,1,10,19,3,1,2,15,2,1,0,2,1,2021
24,Trent Lewis,Fr,INF,30,11,3,53,8,2,0,10,0,4,5,1,0,0,19,1,0,0,0,0,2021
19,Dalton Williams,So,OF,29,15,4,60,10,1,0,17,2,9,7,2,2,0,26,1,0,0,1,0,2021
6,Carson Arnold,Fr,C,26,16,2,47,2,0,0,2,0,2,1,2,0,3,13,1,0,0,0,0,2021
29,Eli Ellington,Jr,P,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17,Andrew Greckel,Sr,UT,22,18,5,61,12,4,0,19,1,5,14,2,1,0,21,2,0,0,0,0,2021
16,Noah Hall,So,P,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20,Andrew Papp,Sr,P,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
26,Jason Cornatzer,Jr,P,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
30,Shane Roberts,Jr,P,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
40,Vasili Kaloudis,Fr,INF,14,1,0,14,0,0,0,0,0,0,0,1,0,0,8,0,1,0,0,0,2021
21,Tyler Tuthill,Jr,P,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14,Cy Smith,So,P,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
27,Tyler Leek,Sr,OF,13,9,4,34,9,1,0,10,0,3,2,0,1,0,11,2,0,0,0,0,2021
18,Quinton Martinez,Sr,P,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
38,Trey Tujetsch,So,P,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
2,Austin Raynor,Fr,OF,11,1,0,8,0,0,0,0,0,1,2,1,0,0,7,0,0,0,0,0,2021
46,Ben Peterson,Fr,P,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
37,Cam Roberts,Jr,P,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
33,Austin Primm,Jr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
45,Aj  Stinson,Jr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11,Evan Mauldin,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25,Jack Lipson,Sr,C,5,3,2,9,2,0,0,2,0,0,1,1,0,0,2,1,0,0,0,0,2021
42,Jeriah Henry,Jr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13,Cole Hooper,Jr,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
1,Kobe Kato,So,INF,63,63,58,226,79,16,4,106,1,34,43,9,7,1,34,5,1,0,6,4,2021
17,Branden Boissiere,So,1B,63,63,69,255,94,12,4,129,5,63,38,5,6,1,49,11,2,0,2,1,2021
42,Ryan Holgate,So,OF,63,63,49,245,86,20,1,141,11,56,23,9,3,0,52,6,1,0,3,1,2021
15,Jacob Berry,Fr,3B,63,62,54,247,87,19,5,167,17,70,33,10,6,1,58,3,2,0,2,2,2021
23,Donta Williams,Jr,OF,62,62,81,240,82,17,3,129,8,49,50,17,3,3,40,2,2,1,9,0,2021
6,Daniel Susac,Fr,C,61,60,48,242,81,24,1,143,12,65,19,4,0,0,47,10,0,1,0,0,2021
7,Mac Bingham,Fr,OF,55,38,34,141,43,7,1,55,1,33,25,5,4,3,29,4,1,0,1,0,2021
11,Nik Mcclaughry,So,INF,55,43,37,152,48,8,1,61,1,32,18,9,3,7,40,7,0,0,1,0,2021
3,Tony Bullard,So,INF,47,39,28,141,42,8,3,77,7,30,15,2,2,1,40,4,1,0,2,0,2021
10,Jacob Blas,So,INF,40,36,31,144,37,1,1,49,3,23,18,12,2,0,28,7,1,0,3,0,2021
13,Tyler Casagrande,So,OF,39,7,12,41,10,0,1,15,1,7,5,2,1,0,15,2,0,0,1,0,2021
44,Tanner O'Tremba,So,OF,30,17,14,67,18,2,2,30,2,14,13,3,1,0,25,1,0,1,1,0,2021
38,Riley Cooper,Fr,P,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
27,Dawson Netz,Fr,P,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
8,Chase Davis,Fr,OF,27,1,5,30,7,3,1,12,0,4,5,0,0,0,12,0,0,0,0,0,2021
26,Vince Vannelle,Sr,P,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
28,Blake Paugh,Jr,OF,23,10,13,62,16,6,2,29,1,9,5,1,0,0,26,1,0,0,0,0,2021
31,Kaden Hopson,Fr,C,21,3,1,21,3,1,0,4,0,6,5,1,0,0,1,0,0,0,0,0,2021
99,Randy Abshier,So,P,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22,Chandler Murphy,Fr,P,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
40,Quinn Flanagan,So,P,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12,Garrett Irvin,Jr,P,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
29,Chase Silseth,So,P,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18,Austin Smith,Jr,P,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25,Tj Nichols,Fr,P,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
30,Preston Price,Sr,P,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
4,Gil Luna,Jr,P,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
34,Ian Churchill,Jr,P,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
5,Kyson Donahue,Fr,INF,11,0,3,4,1,1,0,2,0,1,4,1,0,0,1,0,0,0,0,0,2021
24,Jacob Shaver,Fr,UT,7,0,0,7,2,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,2021
51,Trevor Long,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50,Cameron Laliberte,Fr,C,5,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2021
36,George Arias Jr.,Fr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14,Jonathan Guardado,Jr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
37,German Fajardo,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
5,Joe Lampe,Fr,OF,55,54,35,180,53,13,4,83,3,27,21,8,5,3,27,1,5,0,6,1,2021
14,Hunter Haas,Fr,INF,55,55,37,214,65,15,0,86,2,29,15,8,0,1,25,8,1,0,12,1,2021
6,Drew Swift,Jr,INF,54,54,42,223,70,10,4,106,6,38,23,4,5,2,50,3,3,1,6,2,2021
27,Hunter Jump,Jr,OF,53,53,20,204,59,17,1,84,2,30,23,5,2,0,36,5,1,1,0,0,2021
10,Sean Mclain,Fr,INF,52,52,44,208,67,18,1,108,7,37,13,10,2,0,52,4,3,1,6,0,2021
7,Ethan Long,Fr,P,51,43,42,162,55,11,0,114,16,54,18,7,5,0,46,4,0,0,0,4,2021
31,Kai Murphy,Fr,OF,49,39,23,135,31,6,1,51,4,19,7,1,3,3,43,5,0,0,0,1,2021
7,Jack Moss,Fr,INF,48,38,21,154,46,9,1,75,6,29,12,2,2,0,29,5,4,0,1,1,2021
9,Sam Ferri,Sr,C,43,33,27,105,25,3,0,40,4,13,20,1,1,3,25,7,0,0,0,0,2021
12,Nathan Baez,Fr,INF,41,26,18,105,29,3,0,56,8,24,11,0,2,0,26,5,2,0,1,0,2021
28,Seth Nager,Fr,OF,36,3,12,15,3,0,0,3,0,0,4,0,0,1,5,0,0,1,2,0,2021
26,Graham Osman,Fr,P,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11,Kade Higgins,Fr,OF,34,16,5,52,13,3,1,21,1,5,1,2,0,3,15,1,2,0,1,0,2021
30,Brady Corrigan,Jr,P,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
47,Allbry Major,Jr,OF,27,13,9,56,11,0,0,17,2,10,3,3,1,0,18,1,1,0,1,0,2021
25,Will  Levine,So,P,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44,Blake Pivaroff,Fr,INF,25,3,3,29,7,0,0,7,0,4,2,1,0,0,7,0,0,0,0,1,2021
8,Nick Cheema,Sr,C,24,12,4,35,6,2,0,8,0,1,1,5,0,1,10,0,0,0,0,0,2021
39,Jared Glenn,Fr,P,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
33,Brock Peery,Fr,P,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
41,Christian Bodlovich,Fr,P,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
45,Cam Dennie,Fr,P,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23,Justin Fall,Jr,P,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
29,Tyler Thornton,So,P,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
38,Joe Hauser,Fr,P,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18,Brian Kalmer,Fr,INF,8,3,0,10,2,1,0,3,0,1,4,1,0,0,5,0,0,0,0,0,2021
22,Blake Burzell,So,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24,Nick Wallerstedt,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021
36,Seth Tomczak,Fr,P,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
3,Dom  Cacchione,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
37,Michael Brueser,Fr,OF,6,0,0,4,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2021
15,Eric Tolman,So,P,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
32,Bryce Barnett,Fr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17,Cooper Benson,Fr,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19,Boyd Vander Kooi,Jr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
40,Alexander Ogg,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16,Vinny Tosti,So,OF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021
48,Jay Baggs,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25,Christian  Franklin,Jr,OF,61,60,55,215,59,15,2,117,13,54,44,12,3,0,78,5,3,2,11,0,2021
1,Robert Moore,So,INF,61,61,59,233,66,10,3,130,16,53,41,2,8,0,51,6,1,0,6,2,2021
4,Jalen Battles,Jr,INF,61,61,48,216,58,12,0,88,6,43,33,4,3,2,56,1,2,1,5,0,2021
7,Cayden Wallace,Fr,OF,60,60,52,240,67,11,0,120,14,44,29,7,3,0,61,6,0,1,0,1,2021
17,Brady Slavens,Jr,INF,57,56,49,218,62,12,3,122,14,63,19,5,6,1,64,3,0,0,2,0,2021
12,Casey Opitz,Sr,C,55,54,35,191,49,9,1,66,2,18,32,2,1,0,33,6,0,1,6,0,2021
10,Matt Goodheart,Sr,UT,55,54,43,208,55,6,0,100,13,38,38,5,3,0,52,4,0,0,3,5,2021
14,Cullen Smith,Sr,INF,51,49,39,156,41,7,0,81,11,35,34,4,6,0,34,1,3,1,2,0,2021
8,Braydon Webb,Sr,OF,48,26,25,92,16,4,0,38,6,16,21,8,0,2,43,0,0,0,6,0,2021
3,Zack Gregory,So,INF,43,32,21,102,25,6,1,42,3,19,26,11,2,3,37,1,0,0,2,0,2021
5,Jacob Nesbit,Jr,INF,43,19,12,73,15,0,0,21,2,14,13,2,0,2,26,0,0,0,0,0,2021
45,Kevin Kopps,Sr,P,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19,Charlie Welch,So,C,28,15,21,67,26,5,0,55,8,25,13,1,0,0,14,1,0,0,0,0,2021
37,Caden Monke,Jr,P,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
35,Ryan Costeiu,Jr,P,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
33,Patrick Wicklander,Jr,P,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
15,Dylan Leach,Fr,C,17,10,12,35,9,1,1,15,1,4,11,3,0,0,9,0,0,0,0,0,2021
22,Jaxon Wiggins,Fr,P,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
31,Caleb Bolden,Jr,P,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
26,Ethan Bates,Fr,INF,17,8,7,36,9,2,0,11,0,6,5,0,1,0,5,1,0,0,0,0,2021
32,Zack Morris,So,P,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18,Lael Lockhart,Sr,P,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
88,Zebulon Vermillion,Sr,P,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
36,Peyton Pallette,So,P,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
28,Kole Ramage,Sr,P,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48,Heston Tole,Fr,P,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20,Elijah Trest,Jr,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13,Connor Noland,Jr,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
39,Evan Taylor,Jr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
58,Evan Gray,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16,Zac White,Fr,OF,6,2,4,12,3,0,0,3,0,1,1,3,0,0,4,0,0,0,1,0,2021
27,Blake Adams,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
55,Gabriel Starks,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
29,Nate Wohlgemuth,Fr,P,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021
43,Miller Pleimann,So,P,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50,Matthew Magre,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
2,Drew Tipton,Sr,OF,49,49,50,185,46,6,1,81,9,22,32,14,1,4,46,3,1,0,13,0,2021
5,Tyler Duncan,Sr,OF,49,49,41,198,60,13,2,110,11,54,20,7,3,0,54,3,0,0,0,2,2021
9,Ben Klutts,Jr,3B,49,49,35,197,63,16,1,102,7,28,14,15,4,0,48,5,2,1,0,0,2021
34,Jaylon Deshazier,Jr,OF,48,48,26,176,48,5,1,76,7,38,22,5,3,0,54,4,0,0,0,1,2021
6,Blake Mccutchen,Jr,INF,44,42,19,150,41,6,1,52,1,18,6,9,1,6,35,1,1,3,5,0,2021
32,Sky-Lar Culver,Sr,INF,43,39,18,151,36,8,0,62,6,25,16,3,1,0,36,1,1,0,1,0,2021
15,Liam Hicks,Jr,C,41,41,36,157,54,11,0,86,7,30,28,9,2,0,18,2,0,0,0,3,2021
4,Jared Toler,Fr,INF,41,36,26,133,30,7,0,43,2,12,22,3,0,4,41,3,0,0,1,1,2021
26,Jake Gish,Fr,INF,34,28,16,106,27,5,0,47,5,17,10,1,2,0,39,1,1,0,0,0,2021
3,Garrett Olson,So,INF,29,23,15,75,15,2,1,28,3,9,8,2,2,5,35,0,0,0,0,0,2021
38,Will Huber,Jr,INF,27,5,7,38,7,0,0,13,2,4,4,3,0,0,19,0,0,0,0,0,2021
21,Jack Jumper,Sr,P,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
27,Kollin Stone,Sr,P,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
39,Jake Algee,Fr,P,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
8,Parker Rowland,So,C,19,18,3,59,13,3,0,16,0,7,2,1,0,1,21,0,0,0,0,0,2021
33,Brandon Hudson,So,P,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11,Brandon Hager,Fr,C,15,8,7,30,4,2,0,6,0,1,6,1,0,0,12,2,0,0,1,0,2021
30,Tyler Jeans,Fr,P,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18,Will Nash,Jr,P,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20,Carter Holt,Jr,P,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
1,Eli Davis,So,OF,13,0,0,8,1,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,2021
24,Max Charlton,Fr,P,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
28,Josh Albat,Fr,P,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
37,Will Gilmer,Fr,P,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16,Brandon Anderson,Jr,P,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
10,Jacob Hager,Fr,INF,10,2,2,8,1,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,2021
25,Phillip Bryant,So,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19,John Hoskyn,Fr,C,7,3,0,9,3,1,0,4,0,3,1,0,0,0,4,0,0,0,0,0,2021
29,Max Gehler,Jr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12,Brandon Ulmer,Fr,OF,6,1,2,9,2,0,0,2,0,1,1,0,0,0,4,0,0,0,0,0,2021
13,Walker Williams,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
31,Jaden Woolbright,Fr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
36,Zech Jarrard,Sr,P,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
41,Bryce Bartlett,So,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23,Will Gross,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
35,Andrew Mcglynn,So,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
40,Tristan Camp,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13,Tyler Williams,So,OF,51,50,28,205,59,16,3,105,8,42,8,1,1,0,60,4,3,0,10,2,2021
6,Nathan Lyons,Jr,INF,51,51,29,192,52,5,1,74,5,20,22,9,0,3,32,1,4,0,5,0,2021
