Jersey,name,Yr,pos,GP,GS,App,GS,ERA,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,pickoffs,season
13,Hayden Seig,Sr,P,9,1,9,1,3.00,18.0,0,15,6,6,4,24,0,72,66,2,1,1,2,2,2,0,5,2,0,0,183,25,2,2,0,4,4,0,2021
28,David Owsik,Fr,P,7,1,7,1,8.25,12.0,0,16,13,11,10,8,0,64,51,4,0,0,1,2,2,0,0,0,0,1,171,14,11,0,0,0,2,0,2021
31,Nick Embleton,So,P,6,1,6,1,9.64,9.1,0,9,10,10,12,11,0,49,34,1,0,0,2,1,1,0,5,4,0,2,173,8,8,0,0,0,6,0,2021
44,Peter Gallo,So,P,5,0,5,0,10.50,6.0,0,5,7,7,6,9,0,31,22,1,0,1,1,3,2,0,0,0,0,1,118,3,6,1,0,0,3,0,2021
16,Patrick Shearer,So,P,3,0,3,0,0.00,3.1,0,1,0,0,3,3,0,15,11,0,0,0,0,2,1,1,3,2,0,0,30,3,4,0,0,0,2,0,2021
50,Eddie Gallagher,Sr,P,1,0,1,0,9.00,1.0,0,1,1,1,1,0,0,7,4,1,0,0,0,0,2,0,0,0,0,0,21,3,0,0,0,0,0,0,2021
47,Nick Torres,So,p,1,0,1,0,0.00,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,2021
22,Jackson Fiala,Sr,P,1,0,1,0,10.80,1.2,0,4,7,2,4,3,0,14,10,1,0,0,1,0,0,0,0,0,0,0,60,0,2,0,0,0,0,0,2021
2,Cole Stetzar,Sr,INF,1,0,1,0,16.20,1.2,0,4,3,3,2,1,0,10,8,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2021
21,Grant Fremion,Jr,P,17,1,17,1,5.79,28.0,0,28,23,18,22,25,0,138,107,6,0,1,3,2,4,0,15,5,4,1,200,37,18,2,2,1,8,0,2021
27,Colin Townsend,Sr,P,17,1,17,1,6.27,37.1,0,55,32,26,17,18,0,182,156,14,2,0,4,5,2,1,15,8,2,5,275,45,42,1,1,0,4,0,2021
17,Charlie Sheehan,Sr,P,14,1,14,1,5.73,22.0,0,18,16,14,16,24,0,105,82,7,0,0,2,3,6,0,12,4,0,1,144,15,25,3,2,0,8,0,2021
12,Ryan Nolan,Sr,P,14,0,14,0,9.82,14.2,0,18,20,16,10,16,0,78,64,4,1,1,2,3,3,0,9,3,1,0,93,17,9,0,0,0,6,0,2021
32,Reid Hendrickson,Jr,P,14,0,14,0,7.97,20.1,0,19,18,18,15,22,0,98,78,4,0,0,1,3,4,0,13,8,1,0,157,15,22,0,3,2,5,0,2021
36,Ryan Patel,Jr,P,13,0,13,0,4.40,14.1,0,18,10,7,6,19,0,69,59,4,0,0,0,5,1,0,13,6,1,2,136,11,13,1,0,3,3,0,2021
16,Mark Finkelnburg,Sr,P,12,11,12,11,4.53,55.2,1,59,40,28,22,50,0,251,217,9,3,0,5,5,5,1,0,0,6,1,277,38,70,0,8,0,17,2,2021
13,Trevor Harris,Sr,P,12,12,12,12,4.34,56.0,2,61,35,27,20,46,1,253,217,11,2,0,4,1,9,0,0,0,4,3,503,53,60,4,4,0,13,0,2021
29,Jake Little,Fr,P,12,1,12,1,6.55,11.0,0,10,9,8,13,12,0,59,41,1,0,0,1,6,5,0,3,2,0,0,79,12,6,0,0,0,5,0,2021
9,Scott Youngbrandt,Jr,INF,11,11,11,11,7.46,50.2,0,64,49,42,20,40,0,237,206,13,3,0,5,4,1,0,0,0,7,3,334,65,39,3,6,0,11,2,2021
19,Matthew Boyer,So,P,11,9,11,9,6.88,35.1,0,40,30,27,28,29,0,173,139,6,2,0,4,5,4,0,1,1,0,2,210,36,36,2,2,0,8,0,2021
37,Ryan Surin,Jr,P,10,0,10,0,3.12,8.2,0,6,4,3,7,8,0,37,28,2,0,0,0,4,1,0,10,4,0,1,82,9,6,1,1,0,5,0,2021
8,Random Dauman,Fr,P,10,0,10,0,15.75,8.0,0,7,14,14,16,6,0,49,28,2,0,0,2,4,4,0,2,2,0,1,63,6,9,0,1,0,2,0,2021
34,Parker Stoyan,Fr,P,10,0,10,0,10.80,10.0,0,11,14,12,8,14,0,53,41,4,1,0,1,3,3,0,6,3,1,0,87,6,10,0,0,0,6,0,2021
5,Thomas Kane,Fr,INF,9,0,9,0,9.28,10.2,0,17,11,11,9,7,0,59,46,4,1,0,2,3,2,1,10,7,0,1,87,11,11,0,0,0,3,0,2021
20,Marius Balandis,Sr,P,6,1,6,1,14.73,11.0,0,17,18,18,5,11,0,59,46,2,2,0,0,2,6,0,6,4,0,2,121,10,10,0,1,1,3,0,2021
14,Henry Mcintosh,Fr,P,4,0,4,0,7.71,2.1,0,2,3,2,5,1,0,14,9,0,0,0,0,1,0,0,5,2,0,0,32,2,4,0,0,0,1,0,2021
3,Kyle Mahady,Fr,P,23,19,6,2,14.18,13.1,0,34,32,21,6,12,0,91,77,12,0,1,3,6,6,0,3,2,0,2,271,12,17,0,3,0,4,0,2021
21,Matthew Dubois,Fr,P,21,18,7,4,8.69,29.0,0,43,30,28,11,30,0,143,123,9,3,0,4,1,2,0,2,0,2,5,505,19,35,1,4,0,10,0,2021
8,Brighton Taylor,Fr,P,20,11,6,0,15.00,9.0,0,18,19,15,9,8,0,57,46,4,2,2,0,5,0,0,1,0,0,2,218,6,13,0,0,0,1,0,2021
26,Joe Albunia,Sr,P,12,2,8,0,18.26,11.1,0,27,32,23,8,6,0,77,64,6,1,2,6,3,3,0,6,3,0,2,262,12,13,0,1,0,2,1,2021
6,Ryan Wappaus,Jr,P,8,7,8,7,14.40,20.0,0,35,38,32,19,19,0,118,91,10,3,0,3,1,4,0,0,0,0,4,458,15,23,0,4,1,5,1,2021
14,Christian Coombes,So,P,7,0,7,0,17.61,7.2,0,21,20,15,6,9,0,55,41,8,1,0,1,4,7,0,3,3,0,1,202,3,9,0,1,0,2,0,2021
11,Michael Bonaccorso,Jr,P,7,2,5,2,18.47,6.1,0,14,15,13,7,7,0,41,31,3,2,1,1,3,1,0,2,1,0,2,116,5,6,0,2,0,4,0,2021
10,Douglas Hall,Sr,P,6,0,6,0,11.32,10.1,0,25,20,13,7,8,0,62,53,11,1,0,2,2,1,0,0,0,0,1,221,7,13,0,0,0,1,1,2021
12,Jordan Warecke,Sr,P,6,6,6,6,5.24,34.1,2,37,22,20,14,32,1,161,138,13,0,1,2,2,5,1,0,0,3,1,609,28,42,2,4,0,12,1,2021
13,Ian Concevitch,Sr,P,5,5,5,5,3.90,30.0,2,33,19,13,10,20,1,144,123,9,0,1,2,8,6,0,0,0,3,2,523,27,41,1,3,0,8,1,2021
0,Alec Schmitz,Fr,p,5,0,5,0,6.00,6.0,0,8,5,4,5,3,0,32,25,1,0,0,0,1,0,0,2,1,0,2,57,7,7,0,0,0,0,0,2021
44,R. Iii,N/A,p,4,0,4,0,29.70,3.1,0,10,11,11,7,3,0,27,19,5,0,0,1,1,0,0,1,0,0,1,102,1,6,0,0,0,1,0,2021
9,James Ferriero,Fr,P,3,0,3,0,31.50,2.0,0,3,8,7,8,3,0,20,8,1,0,1,0,6,3,0,2,2,0,1,80,1,2,0,0,0,1,0,2021
30,Zach Grech,Sr,P,31,1,31,1,3.62,49.2,0,42,23,20,12,34,0,209,182,9,0,0,1,4,12,1,17,7,2,0,743,61,43,5,5,13,7,0,2021
37,Tommy O'Rourke,Fr,P,25,0,25,0,4.07,24.1,0,16,12,11,20,25,0,111,85,1,0,1,0,6,2,3,24,6,3,1,449,23,24,1,0,0,13,0,2021
43,Brandt Pancer,Fr,P,25,3,25,3,3.83,42.1,0,45,18,18,20,28,0,185,160,13,0,1,2,6,1,2,10,5,2,2,696,33,58,5,2,0,10,0,2021
23,Joey Dixon,Fr,P,23,4,23,4,3.28,35.2,0,24,16,13,19,16,0,154,126,3,2,0,2,4,7,1,18,7,2,0,507,48,38,2,1,2,4,0,2021
42,Austin Weiermiller,Sr,P,22,0,22,0,6.29,24.1,0,29,21,17,12,24,0,114,96,5,0,0,4,1,4,0,29,8,0,2,448,10,35,2,0,0,6,1,2021
39,Jacob Palisch,Sr,P,21,0,21,0,3.86,35.0,0,38,16,15,11,29,0,156,138,4,2,0,2,4,2,2,16,10,2,3,536,31,41,2,0,2,8,0,2021
49,Drew Dowd,Fr,P,19,6,19,6,6.99,37.1,0,48,30,29,20,37,0,179,146,11,1,0,7,5,9,0,10,4,3,1,739,32,36,2,1,0,9,2,2021
26,Quinn Mathews,So,P,18,14,18,14,6.07,66.2,0,63,51,45,33,60,0,299,254,12,2,0,9,5,8,0,4,1,3,1,1099,64,65,5,2,0,17,4,2021
20,Brendan Beck,Sr,P,17,15,17,15,3.15,108.2,2,81,44,38,26,143,1,438,405,11,2,0,11,10,2,0,1,0,4,1,1523,97,89,9,3,0,38,1,2021
28,Alex Williams,Jr,P,12,11,12,11,3.42,55.1,1,38,23,21,17,54,1,226,198,7,0,0,5,1,5,0,2,1,3,3,783,28,81,5,2,0,19,0,2021
36,Jonathan Worley,Sr,P,10,0,10,0,8.25,12.0,0,17,11,11,9,13,0,62,49,5,1,0,3,0,0,0,16,9,1,3,233,9,13,1,0,0,4,0,2021
45,Max Meier,So,P,7,1,7,1,14.73,7.1,0,18,12,12,8,8,0,46,36,6,0,0,2,0,1,0,2,2,0,1,178,5,6,0,0,0,1,0,2021
34,Ryan Bruno,Fr,P,6,1,6,1,15.75,4.0,0,2,7,7,14,5,0,29,13,0,0,0,0,1,1,0,0,0,0,1,133,2,5,0,1,0,0,0,2021
13,Justin Moore,So,P,4,0,4,0,8.31,4.1,0,4,4,4,4,3,0,22,16,2,0,0,0,0,2,0,4,2,0,0,85,5,4,0,0,0,1,0,2021
38,Nathan Fleischli,So,P,4,0,4,0,9.82,3.2,0,1,4,4,3,2,0,16,11,0,0,0,0,1,1,0,3,1,0,1,54,5,4,0,0,0,1,0,2021
42,Benny Emmons Iii,Fr,P,16,1,16,1,3.21,28.0,0,17,11,10,13,22,0,119,89,2,1,0,4,2,13,0,3,3,2,2,282,15,38,3,0,1,5,4,2021
43,Harrison Lee,So,P,16,0,16,0,6.00,21.0,0,19,14,14,15,24,0,99,81,3,1,1,3,2,3,2,10,1,0,0,258,22,15,2,2,0,6,0,2021
21,Chandler Poell,Jr,P,15,0,15,0,3.21,14.0,0,11,7,5,11,13,0,65,53,3,0,0,0,0,1,0,8,4,0,0,224,15,13,1,1,2,6,0,2021
11,Tod Gauthe,So,P,15,0,15,0,6.06,16.1,0,14,11,11,15,14,0,77,60,1,0,0,1,2,0,1,7,3,1,1,224,14,20,2,2,6,6,0,2021
38,Lance Koch,Jr,P,14,0,14,0,1.35,20.0,0,13,4,3,6,17,0,78,69,3,0,0,0,0,1,1,9,2,1,1,168,16,25,1,1,1,6,0,2021
10,Joseph Sgambelluri,Sr,P,14,13,13,13,5.27,54.2,0,46,34,32,51,67,0,270,198,11,0,1,3,11,15,0,0,0,2,4,836,46,41,3,4,0,21,1,2021
15,Cully Mangus,So,UT,13,0,11,0,7.42,13.1,0,19,13,11,10,9,0,72,55,3,0,0,2,3,5,0,0,0,1,1,176,21,7,0,1,0,3,0,2021
18,Skyler Jaco,Fr,P,13,0,12,0,8.18,11.0,0,14,11,10,9,8,0,62,47,2,1,1,0,3,4,3,13,9,0,1,88,13,11,0,1,0,2,0,2021
22,Jacob Stobart,Sr,P,12,10,12,10,4.59,49.0,0,55,35,25,24,36,0,230,190,10,1,0,5,7,9,0,1,0,5,2,575,42,59,0,6,0,13,0,2021
9,Angelo Gennari,Jr,P,12,12,12,12,5.34,57.1,1,60,41,34,31,49,1,272,225,11,4,0,1,3,10,0,0,0,5,1,561,46,68,3,5,0,21,0,2021
23,Joe Todd,Jr,P,12,12,12,12,4.79,62.0,1,79,42,33,23,31,0,290,254,14,1,0,5,7,6,0,0,0,4,3,606,68,77,3,4,0,6,2,2021
35,Brooks Caple,Fr,P,10,0,10,0,3.21,14.0,0,11,5,5,5,14,0,57,49,0,0,0,1,1,2,0,5,2,0,1,114,11,14,0,0,0,5,0,2021
44,Austin Roth,So,P,10,0,10,0,7.84,10.1,0,12,10,9,3,4,0,49,45,2,0,0,1,1,0,0,4,2,0,1,137,6,21,0,1,0,0,0,2021
32,Jeremy Rodriguez,Sr,P,8,0,8,0,1.23,7.1,0,6,2,1,3,2,0,31,25,2,0,0,1,1,1,0,9,5,1,1,69,8,9,0,1,1,1,0,2021
19,Easton Turnage,Fr,P,6,0,6,0,3.86,9.1,0,5,6,4,9,8,0,42,28,1,0,1,1,0,2,0,1,1,1,2,95,8,9,0,0,0,2,0,2021
39,Pedro Cuellar,Jr,P,6,3,6,3,2.30,15.2,0,9,4,4,7,12,0,61,52,2,0,0,2,0,1,0,2,0,0,1,112,13,19,2,1,0,3,0,2021
47,Joe Lopez,Fr,P,5,0,5,0,6.75,5.1,0,2,4,4,4,5,0,23,18,0,0,0,0,1,1,0,2,1,0,0,47,2,9,0,0,0,2,0,2021
27,John Dominguez,Jr,P,3,0,3,0,3.86,2.1,0,2,2,1,1,3,0,9,8,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2021
45,Ian Siemonsma,Fr,P,2,0,2,0,4.50,2.0,0,4,5,1,1,1,0,12,11,2,0,0,1,1,0,0,0,0,0,0,17,3,2,0,0,0,0,0,2021
40,Jaxon Covington,So,P,2,0,2,0,0.00,3.0,0,0,0,0,2,3,0,10,8,0,0,0,0,0,0,0,2,0,0,0,36,2,3,0,0,0,1,0,2021
37,Clay Kennedy,Fr,P,2,0,2,0,0.00,1.1,0,1,0,0,2,0,0,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2021
41,Grant Zwald,Fr,P,1,0,1,0,0.0,0.0,0,0,2,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
40,Danny Garcia,So,P,20,2,20,2,4.12,39.1,0,39,19,18,10,35,0,172,156,10,2,0,5,2,6,0,15,7,0,0,605,28,49,3,2,7,12,0,2021
33,Anthony Defabbia,Fr,P,19,8,16,6,5.06,42.2,1,41,26,24,26,40,1,194,162,4,1,1,6,3,3,1,12,8,1,2,682,54,28,2,1,0,14,0,2021
43,Jovan Gill,Fr,P,16,6,16,6,4.23,55.1,1,50,26,26,16,42,1,228,206,9,1,0,5,6,4,0,5,1,2,0,852,49,67,4,4,1,5,0,2021
41,Garner Špoljaric,Jr,P,15,3,15,3,6.75,21.1,0,22,18,16,23,30,0,117,84,5,0,0,1,7,6,1,13,7,3,1,479,18,15,0,1,1,10,0,2021
28,Bret Neilan,So,P,14,8,14,8,6.08,40.0,0,43,29,27,14,26,0,177,158,10,1,1,5,3,0,0,10,1,2,3,505,34,57,1,3,0,9,0,2021
9,Nick Long,Jr,P,14,2,14,2,2.21,20.1,0,17,6,5,13,20,0,99,77,2,0,2,0,5,8,0,9,1,1,0,378,22,17,1,1,0,11,0,2021
30,Nick Chiseri,So,P,12,0,12,0,8.44,10.2,0,10,11,10,10,17,0,54,38,1,0,0,2,0,1,0,17,5,3,2,162,5,9,0,2,0,6,0,2021
22,Nick Durgin,Fr,P,11,10,11,10,2.61,62.0,1,46,19,18,17,67,1,254,230,5,0,1,5,2,6,0,0,0,1,0,857,49,64,6,2,0,20,1,2021
16,Chris Gonzalez,Jr,P,10,10,10,10,5.62,65.2,0,72,41,41,11,51,0,284,260,9,1,0,4,3,6,0,0,0,2,5,1022,68,71,5,2,0,28,1,2021
45,Jonathan Gonzalez,Fr,P,9,1,9,1,5.00,18.0,0,22,12,10,2,9,0,77,70,1,0,0,1,1,3,0,11,2,0,2,251,23,17,2,1,0,2,0,2021
39,Gavin Sullivan,So,P,8,0,8,0,6.94,11.2,0,18,10,9,6,6,0,57,48,3,0,2,0,1,1,1,11,8,0,2,201,12,14,2,2,0,0,0,2021
49,Jonathan Velazquez,Fr,P,8,0,8,0,5.00,9.0,0,10,7,5,6,8,0,42,36,2,0,0,2,0,0,0,8,5,0,0,171,6,12,0,1,0,2,0,2021
48,Austin Amaral,Fr,P,8,0,8,0,2.50,18.0,0,19,6,5,7,16,0,83,69,5,0,0,2,4,4,0,9,3,1,2,293,18,18,0,1,0,8,0,2021
44,Cole Stallings,Fr,P,4,0,4,0,5.06,5.1,0,6,3,3,2,4,0,25,21,3,0,0,0,2,2,0,3,3,0,0,91,4,7,0,0,0,3,0,2021
31,Joshua Plummer,So,P,4,1,4,1,10.80,5.0,0,3,6,6,12,5,0,28,16,1,0,0,0,3,0,0,1,0,0,0,121,6,2,0,0,0,4,0,2021
17,Austin Wood,Jr,P,2,0,2,0,0.00,2.0,0,0,0,0,4,2,0,10,6,0,0,0,0,0,0,0,0,0,0,0,44,2,2,0,0,0,1,0,2021
5,Shane Paradine,So,C,38,38,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2021
1,Nick Degennaro,Jr,P,14,12,14,12,3.14,77.1,2,66,30,27,27,92,1,320,286,11,3,0,6,5,2,0,1,0,5,0,918,70,60,8,3,0,19,1,2021
19,Brian Herrmann,Sr,P,14,13,14,13,3.58,73.0,3,70,41,29,28,58,1,323,280,15,2,0,4,2,7,0,2,0,5,3,961,70,80,4,3,0,11,2,2021
34,Kyle Johnson,Jr,P,14,0,14,0,3.76,26.1,0,18,11,11,15,28,0,116,98,5,1,1,5,0,1,2,8,3,1,1,339,18,32,3,1,4,12,0,2021
30,Jared Milch,Sr,P,13,13,13,13,3.04,74.0,2,64,36,25,21,63,0,314,281,11,2,0,4,2,5,1,0,0,7,0,1034,88,63,6,4,0,16,0,2021
44,Sam Turcotte,Sr,P,12,11,12,11,2.93,67.2,3,60,32,22,26,66,0,290,253,22,3,2,3,3,3,0,0,0,4,4,786,66,61,6,3,0,22,0,2021
37,Brian Morrisey,Sr,P,9,0,9,0,6.55,11.0,0,14,8,8,5,13,0,54,44,3,1,0,0,2,2,0,9,6,2,1,200,9,10,2,2,0,5,0,2021
25,Adam Erickson,Sr,P,8,0,8,0,4.05,6.2,0,6,4,3,3,7,0,29,26,1,0,0,1,1,0,0,7,1,0,0,80,4,8,1,0,1,4,0,2021
16,Devin Sharkey,So,P,8,0,8,0,3.38,13.1,0,9,5,5,14,14,0,62,46,1,0,0,2,0,1,0,9,4,0,1,200,9,15,1,0,0,5,0,2021
33,Josh  O'Neill,So,P,6,0,6,0,9.49,12.1,0,13,13,13,7,12,0,57,47,4,0,0,2,3,1,0,3,0,1,1,187,10,13,0,0,0,5,0,2021
17,Ben Fero,Jr,P,6,0,6,0,7.11,6.1,0,7,5,5,4,7,0,30,24,0,0,0,2,0,2,0,2,2,0,0,82,4,6,0,1,0,1,0,2021
32,Andrew Ledbetter,Fr,P,5,0,3,0,3.60,5.0,0,3,2,2,4,5,0,21,15,2,0,0,0,1,1,0,0,0,1,0,89,6,3,0,1,0,0,0,2021
35,Shane Helmstadt,Fr,P,5,0,5,0,3.68,7.1,0,5,3,3,5,3,0,31,23,2,0,0,0,2,2,0,0,0,1,0,79,13,3,0,0,0,1,0,2021
55,Brendan Pattermann,Fr,P,4,0,4,0,22.50,2.0,0,5,5,5,4,3,0,14,10,1,0,0,0,1,0,0,2,2,0,0,42,1,1,0,0,0,1,0,2021
11,Mark Alday,So,P,3,0,3,0,7.71,2.1,0,1,4,2,8,3,0,19,9,0,0,0,0,3,2,1,0,0,0,0,81,2,2,0,0,0,0,0,2021
31,Quinlan Montgomery,Fr,P,2,0,2,0,4.50,2.0,0,1,1,1,1,1,0,8,7,1,0,0,0,2,0,0,0,0,0,0,30,2,3,0,0,0,1,0,2021
41,Anthony Jacabacci,So,P,1,0,1,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
6,Eric Foster,So,P,1,0,1,0,0.00,1.0,0,0,1,0,1,0,0,6,4,0,0,0,0,0,1,0,0,0,0,0,23,0,3,0,0,0,0,0,2021
17,Zach Poe,Fr,P,26,0,26,0,4.35,31.0,0,29,17,15,17,25,0,138,108,6,2,1,2,2,5,0,28,17,1,7,268,15,43,3,1,0,2,2,2021
14,Justin Waltmon,Jr,P,19,3,19,3,7.02,42.1,0,49,47,33,26,33,0,208,173,9,1,0,8,6,7,0,18,10,1,1,302,41,46,2,3,0,10,0,2021
32,Luke Baley,Jr,P,19,7,19,7,5.23,62.0,1,56,37,36,32,66,0,274,234,13,3,1,8,15,6,0,13,5,2,0,583,55,54,5,5,0,14,0,2021
40,Aj Wood,Sr,P,19,0,19,0,3.19,31.0,0,26,14,11,6,37,0,125,118,4,1,0,5,1,0,0,13,5,1,0,227,27,28,3,1,9,12,0,2021
30,Hunter Thomas,Sr,INF,16,3,16,3,7.92,25.0,0,32,26,22,20,26,0,133,104,6,2,0,4,5,6,0,16,6,2,1,278,27,17,0,5,0,9,0,2021
19,Zach Gagnon,So,P,16,3,16,3,7.94,28.1,0,48,33,25,14,14,0,152,127,7,0,0,4,3,7,0,16,8,3,1,269,35,28,0,3,0,6,1,2021
33,Bryce Hackett,So,P,13,13,13,13,5.69,68.0,0,84,55,43,27,56,0,314,281,10,2,1,11,8,5,0,0,0,0,1,585,77,57,2,5,0,12,3,2021
12,Alex Pinedo,Sr,P,12,11,12,11,5.90,61.0,1,69,50,40,27,61,1,277,237,7,3,0,10,2,6,1,2,2,2,4,524,46,58,3,5,0,24,7,2021
36,Landon Cody,Fr,P,11,5,11,5,8.61,23.0,0,40,30,22,8,17,0,114,103,4,0,0,6,2,1,0,4,2,0,2,206,15,31,0,1,0,6,1,2021
24,Ty Jones,Sr,P,9,1,9,1,11.05,14.2,0,22,20,18,8,7,0,79,68,5,1,0,3,1,3,0,4,0,0,0,123,15,21,2,2,0,0,0,2021
20,Ryan Jacobs,Fr,P,9,6,9,6,7.71,23.1,0,31,27,20,11,19,0,121,97,7,3,0,0,5,9,1,2,1,3,1,301,29,20,0,2,0,5,0,2021
37,Garrett Leggitt,Fr,P,8,1,8,1,12.38,8.0,0,10,13,11,7,6,0,44,35,0,0,0,3,7,0,0,7,6,1,1,30,12,7,0,1,0,1,0,2021
27,Josh Congress,Sr,P,7,2,7,2,28.50,6.0,0,14,19,19,11,4,0,42,31,2,0,0,1,6,0,0,3,3,0,0,45,6,7,0,1,0,1,0,2021
28,Jon Law,Sr,P,6,0,5,0,29.70,3.1,0,8,11,11,5,3,0,23,18,4,0,0,1,1,0,0,4,2,0,0,53,4,3,0,0,0,2,0,2021
29,Sid Payan,So,P,6,0,6,0,15.00,6.0,0,15,12,10,7,5,0,39,32,3,1,0,1,0,0,0,2,2,0,0,57,5,6,0,0,0,3,1,2021
38,Jake Pennington,So,P,4,0,4,0,12.00,6.0,0,6,8,8,6,2,0,30,21,2,0,0,0,2,3,0,4,3,0,0,55,9,3,0,0,0,1,0,2021
34,Michael Pilato,Sr,P,3,0,3,0,9.00,2.0,0,2,3,2,2,1,0,12,7,1,0,0,0,1,3,0,2,2,0,0,12,3,1,0,0,0,0,0,2021
35,Zane Badmaev,Fr,P,2,0,2,0,0.00,1.1,0,1,0,0,4,1,0,9,5,0,0,0,0,2,0,0,1,1,0,0,17,1,2,0,0,0,1,0,2021
1,Drew Gilbert,So,UT,68,67,7,0,0.00,8.1,0,3,0,0,5,8,0,33,26,1,0,0,0,1,2,0,0,0,0,0,111,6,9,1,0,0,1,0,2021
32,Sean Hunley,Sr,P,35,0,35,0,3.36,72.1,0,62,31,27,13,77,0,293,271,12,0,0,8,2,5,0,28,12,2,2,1038,57,74,7,5,9,21,0,2021
46,Redmond Walsh,Sr,P,28,0,28,0,2.52,39.1,0,36,17,11,10,40,0,167,152,6,0,1,3,4,1,0,24,6,3,1,569,45,28,5,1,5,8,1,2021
35,Kirby Connell,So,P,26,0,26,0,3.00,42.0,0,44,19,14,3,39,0,175,166,8,0,0,5,0,2,0,18,8,2,2,582,47,35,1,1,2,11,0,2021
16,Camden Sewell,Jr,P,23,3,23,3,2.82,51.0,0,33,17,16,15,46,0,204,178,6,0,0,2,6,7,0,23,7,2,2,766,59,43,4,1,2,15,1,2021
11,Will Heflin,Sr,P,18,16,18,16,4.07,79.2,0,82,40,36,17,77,0,338,306,9,1,0,12,7,5,1,0,0,8,2,1094,81,73,3,3,0,16,3,2021
29,Blade Tidwell,Fr,P,18,18,18,18,3.74,98.2,0,84,49,41,34,90,0,405,359,17,1,1,12,5,4,1,0,0,4,4,1460,80,110,10,3,0,27,2,2021
36,Chad Dallas,Jr,P,17,17,17,17,4.19,103.0,0,95,52,48,20,122,0,426,395,7,0,0,21,5,8,0,0,0,2,1,1352,85,94,11,2,0,38,2,2021
28,Elijah Pleasants,Jr,P,15,2,15,2,4.37,22.2,0,24,15,11,6,13,0,99,86,3,0,1,2,5,4,0,7,6,2,1,356,29,21,2,1,0,7,2,2021
33,Mark Mclaughlin,So,P,15,5,15,5,1.83,34.1,0,15,8,7,21,40,0,138,115,2,0,0,0,1,1,0,10,0,0,0,486,17,41,2,0,0,14,0,2021
20,Connor Housley,So,P,12,0,12,0,3.48,10.1,0,8,4,4,6,14,0,45,39,2,0,0,1,1,0,0,12,3,0,0,158,6,9,0,0,0,4,0,2021
41,Will Mabrey,So,P,12,0,12,0,1.12,8.0,0,8,2,1,2,9,0,32,29,0,0,0,1,0,1,0,13,2,0,0,126,8,4,0,0,0,1,0,2021
48,Zander Sechrist,Fr,P,8,0,8,0,2.89,9.1,0,8,4,3,1,11,0,35,33,0,0,0,1,0,0,0,5,1,0,1,113,7,8,2,0,0,3,0,2021
42,Jake Fitzgibbons,Fr,P,7,3,7,3,8.31,8.2,0,13,13,8,6,6,0,45,39,2,0,0,2,3,0,0,0,0,0,0,178,13,6,1,0,0,1,0,2021
26,Jason Rackers,Jr,P,7,3,7,3,2.53,10.2,0,9,6,3,2,10,0,46,40,2,0,0,1,2,3,0,0,0,1,0,137,10,11,1,1,0,6,0,2021
25,Christian Delashmit,So,P,6,0,6,0,5.79,4.2,0,6,4,3,1,4,0,21,19,0,0,0,2,2,0,0,0,0,0,1,54,5,4,0,0,0,1,0,2021
34,Hollis Fanning,Fr,P,4,0,4,0,6.75,2.2,0,5,2,2,0,2,0,13,13,3,0,0,0,0,0,0,6,2,0,0,21,2,4,0,0,0,1,0,2021
15,Shawn Scott,Fr,P,3,0,3,0,6.75,2.2,0,3,5,2,5,1,0,18,12,0,0,0,1,2,1,0,0,0,0,0,63,4,3,0,0,0,0,0,2021
37,Brock Lucas,Fr,INF,2,0,1,0,0.0,0.0,0,3,3,3,1,0,0,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
31,Jackson Leath,Sr,P,2,1,2,1,0.00,6.1,0,4,0,0,2,8,0,24,22,1,0,0,0,0,0,0,0,0,0,0,87,6,5,0,0,0,3,0,2021
3,Brock Myers,Jr,P,22,1,22,1,5.16,52.1,0,44,34,30,26,54,0,229,191,12,1,0,7,6,7,1,18,7,0,4,805,39,54,4,4,0,16,0,2021
36,Jackson Berry,Fr,P,21,4,21,4,7.41,51.0,0,60,52,42,28,48,0,250,209,16,0,1,12,6,6,3,5,1,2,5,911,32,69,4,3,1,21,0,2021
2,Mark Leonard,Sr,P,19,4,19,4,6.67,28.1,0,26,23,21,24,35,0,138,105,1,1,1,6,4,7,0,6,1,1,1,538,19,25,2,1,1,17,0,2021
