"","school","conference","school_id","year","division","conference_id"
"6704","UT Arlington","Sun Belt",702,2020,1,818
"6705","UT Martin","OVC",695,2013,1,902
"6706","UT Martin","OVC",695,2014,1,902
"6707","UT Martin","OVC",695,2015,1,902
"6708","UT Martin","OVC",695,2016,1,902
"6709","UT Martin","OVC",695,2017,1,902
"6710","UT Martin","OVC",695,2018,1,902
"6711","UT Martin","OVC",695,2019,1,902
"6712","UT Martin","OVC",695,2020,1,902
"6713","Utah","Pac-12",732,2013,1,905
"6714","Utah","Pac-12",732,2014,1,905
"6715","Utah","Pac-12",732,2015,1,905
"6716","Utah","Pac-12",732,2016,1,905
"6717","Utah","Pac-12",732,2017,1,905
"6718","Utah","Pac-12",732,2018,1,905
"6719","Utah","Pac-12",732,2019,1,905
"6720","Utah","Pac-12",732,2020,1,905
"6721","Utah Valley","GWC",30024,2013,1,30156
"6722","Utah Valley","WAC",30024,2014,1,923
"6723","Utah Valley","WAC",30024,2015,1,923
"6724","Utah Valley","WAC",30024,2016,1,923
"6725","Utah Valley","WAC",30024,2017,1,923
"6726","Utah Valley","WAC",30024,2018,1,923
"6727","Utah Valley","WAC",30024,2019,1,923
"6728","Utah Valley","WAC",30024,2020,1,923
"6729","Utica","Empire 8",733,2013,3,863
"6730","Utica","Empire 8",733,2014,3,863
"6731","Utica","Empire 8",733,2015,3,863
"6732","Utica","Empire 8",733,2016,3,863
"6733","Utica","Empire 8",733,2017,3,863
"6734","Utica","Empire 8",733,2018,3,863
"6735","Utica","Empire 8",733,2019,3,863
"6736","Utica","Empire 8",733,2020,3,863
"6737","UTRGV","GWC",536,2013,1,30156
"6738","UTRGV","WAC",536,2014,1,923
"6739","UTRGV","WAC",536,2015,1,923
"6740","UTRGV","WAC",536,2016,1,923
"6741","UTRGV","WAC",536,2017,1,923
"6742","UTRGV","WAC",536,2018,1,923
"6743","UTRGV","WAC",536,2019,1,923
"6744","UTRGV","WAC",536,2020,1,923
"6745","UTSA","WAC",706,2013,1,923
"6746","UTSA","C-USA",706,2014,1,24312
"6747","UTSA","C-USA",706,2015,1,24312
"6748","UTSA","C-USA",706,2016,1,24312
"6749","UTSA","C-USA",706,2017,1,24312
"6750","UTSA","C-USA",706,2018,1,24312
"6751","UTSA","C-USA",706,2019,1,24312
"6752","UTSA","C-USA",706,2020,1,24312
"6753","UVa-Wise","MEC",30181,2016,2,30183
"6754","UVa-Wise","MEC",30181,2017,2,30183
"6755","UVa-Wise","MEC",30181,2018,2,30183
"6756","UVa-Wise","MEC",30181,2019,2,30183
"6757","UVa-Wise","SAC",30181,2020,2,12850
"6758","Va. Wesleyan","ODAC",745,2013,3,903
"6759","Va. Wesleyan","ODAC",745,2014,3,903
"6760","Va. Wesleyan","ODAC",745,2015,3,903
"6761","Va. Wesleyan","ODAC",745,2016,3,903
"6762","Va. Wesleyan","ODAC",745,2017,3,903
"6763","Va. Wesleyan","ODAC",745,2018,3,903
"6764","Va. Wesleyan","ODAC",745,2019,3,903
"6765","Va. Wesleyan","ODAC",745,2020,3,903
"6766","Valdosta St.","Gulf South",734,2013,2,858
"6767","Valdosta St.","Gulf South",734,2014,2,858
"6768","Valdosta St.","Gulf South",734,2015,2,858
"6769","Valdosta St.","Gulf South",734,2016,2,858
"6770","Valdosta St.","Gulf South",734,2017,2,858
"6771","Valdosta St.","Gulf South",734,2018,2,858
"6772","Valdosta St.","Gulf South",734,2019,2,858
"6773","Valdosta St.","Gulf South",734,2020,2,858
"6774","Valley Forge","DIII Independent",30166,2017,3,99020
"6775","Valley Forge","DIII Independent",30166,2018,3,99020
"6776","Valley Forge","CSAC",30166,2019,3,21062
"6777","Valley Forge","CSAC",30166,2020,3,21062
"6778","Valparaiso","Horizon",735,2013,1,881
"6779","Valparaiso","Horizon",735,2014,1,881
"6780","Valparaiso","Horizon",735,2015,1,881
"6781","Valparaiso","Horizon",735,2016,1,881
"6782","Valparaiso","Horizon",735,2017,1,881
"6783","Valparaiso","MVC",735,2018,1,884
"6784","Valparaiso","MVC",735,2019,1,884
"6785","Valparaiso","MVC",735,2020,1,884
"6786","Vanderbilt","SEC",736,2013,1,911
"6787","Vanderbilt","SEC",736,2014,1,911
"6788","Vanderbilt","SEC",736,2015,1,911
"6789","Vanderbilt","SEC",736,2016,1,911
"6790","Vanderbilt","SEC",736,2017,1,911
"6791","Vanderbilt","SEC",736,2018,1,911
"6792","Vanderbilt","SEC",736,2019,1,911
"6793","Vanderbilt","SEC",736,2020,1,911
"6794","Vassar","Liberty League",737,2013,3,24197
"6795","Vassar","Liberty League",737,2014,3,24197
"6796","Vassar","Liberty League",737,2015,3,24197
"6797","Vassar","Liberty League",737,2016,3,24197
"6798","Vassar","Liberty League",737,2017,3,24197
"6799","Vassar","Liberty League",737,2018,3,24197
"6800","Vassar","Liberty League",737,2019,3,24197
"6801","Vassar","Liberty League",737,2020,3,24197
"6802","VCU","Atlantic 10",740,2013,1,820
"6803","VCU","Atlantic 10",740,2014,1,820
"6804","VCU","Atlantic 10",740,2015,1,820
"6805","VCU","Atlantic 10",740,2016,1,820
"6806","VCU","Atlantic 10",740,2017,1,820
"6807","VCU","Atlantic 10",740,2018,1,820
"6808","VCU","Atlantic 10",740,2019,1,820
"6809","VCU","Atlantic 10",740,2020,1,820
"6810","Villanova","AAC",739,2013,1,823
"6811","Villanova","Big East",739,2014,1,30184
"6812","Villanova","Big East",739,2015,1,30184
"6813","Villanova","Big East",739,2016,1,30184
"6814","Villanova","Big East",739,2017,1,30184
"6815","Villanova","Big East",739,2018,1,30184
"6816","Villanova","Big East",739,2019,1,30184
"6817","Villanova","Big East",739,2020,1,30184
"6818","Virginia","ACC",746,2013,1,821
"6819","Virginia","ACC",746,2014,1,821
"6820","Virginia","ACC",746,2015,1,821
"6821","Virginia","ACC",746,2016,1,821
"6822","Virginia","ACC",746,2017,1,821
"6823","Virginia","ACC",746,2018,1,821
"6824","Virginia","ACC",746,2019,1,821
"6825","Virginia","ACC",746,2020,1,821
"6826","Virginia St.","CIAA",743,2013,2,832
"6827","Virginia St.","CIAA",743,2014,2,832
"6828","Virginia St.","CIAA",743,2015,2,832
"6829","Virginia St.","CIAA",743,2016,2,832
"6830","Virginia St.","CIAA",743,2017,2,832
"6831","Virginia St.","DII Independent",743,2018,2,99010
"6832","Virginia St.","DII Independent",743,2019,2,99010
"6833","Virginia St.","DII Independent",743,2020,2,99010
"6834","Virginia Tech","ACC",742,2013,1,821
"6835","Virginia Tech","ACC",742,2014,1,821
"6836","Virginia Tech","ACC",742,2015,1,821
"6837","Virginia Tech","ACC",742,2016,1,821
"6838","Virginia Tech","ACC",742,2017,1,821
"6839","Virginia Tech","ACC",742,2018,1,821
"6840","Virginia Tech","ACC",742,2019,1,821
"6841","Virginia Tech","ACC",742,2020,1,821
"6842","VMI","Big South",741,2013,1,826
"6843","VMI","Big South",741,2014,1,826
"6844","VMI","SoCon",741,2015,1,912
"6845","VMI","SoCon",741,2016,1,912
"6846","VMI","SoCon",741,2017,1,912
"6847","VMI","SoCon",741,2018,1,912
"6848","VMI","SoCon",741,2019,1,912
"6849","VMI","SoCon",741,2020,1,912
"6850","Wabash","NCAC",747,2013,3,897
"6851","Wabash","NCAC",747,2014,3,897
"6852","Wabash","NCAC",747,2015,3,897
"6853","Wabash","NCAC",747,2016,3,897
"6854","Wabash","NCAC",747,2017,3,897
"6855","Wabash","NCAC",747,2018,3,897
"6856","Wabash","NCAC",747,2019,3,897
"6857","Wabash","NCAC",747,2020,3,897
"6858","Wagner","NEC",748,2013,1,846
"6859","Wagner","NEC",748,2014,1,846
"6860","Wagner","NEC",748,2015,1,846
"6861","Wagner","NEC",748,2016,1,846
"6862","Wagner","NEC",748,2017,1,846
"6863","Wagner","NEC",748,2018,1,846
"6864","Wagner","NEC",748,2019,1,846
"6865","Wagner","NEC",748,2020,1,846
"6866","Wake Forest","ACC",749,2013,1,821
"6867","Wake Forest","ACC",749,2014,1,821
"6868","Wake Forest","ACC",749,2015,1,821
"6869","Wake Forest","ACC",749,2016,1,821
"6870","Wake Forest","ACC",749,2017,1,821
"6871","Wake Forest","ACC",749,2018,1,821
"6872","Wake Forest","ACC",749,2019,1,821
"6873","Wake Forest","ACC",749,2020,1,821
"6874","Walsh","Independent",30141,2013,2,0
"6875","Walsh","Independent",30141,2013,3,0
"6876","Walsh","GLIAC",30141,2014,2,854
"6877","Walsh","GLIAC",30141,2015,2,854
"6878","Walsh","GLIAC",30141,2016,2,854
"6879","Walsh","GLIAC",30141,2017,2,854
"6880","Walsh","G-MAC",30141,2018,2,30182
"6881","Walsh","G-MAC",30141,2019,2,30182
"6882","Walsh","G-MAC",30141,2020,2,30182
"6883","Wartburg","American Rivers",750,2013,3,864
"6884","Wartburg","American Rivers",750,2014,3,864
"6885","Wartburg","American Rivers",750,2015,3,864
"6886","Wartburg","American Rivers",750,2016,3,864
"6887","Wartburg","American Rivers",750,2017,3,864
"6888","Wartburg","American Rivers",750,2018,3,864
"6889","Wartburg","American Rivers",750,2019,3,864
"6890","Wartburg","American Rivers",750,2020,3,864
"6891","Wash. & Jeff.","PAC",751,2013,3,907
"6892","Wash. & Jeff.","PAC",751,2014,3,907
"6893","Wash. & Jeff.","PAC",751,2015,3,907
"6894","Wash. & Jeff.","PAC",751,2016,3,907
"6895","Wash. & Jeff.","PAC",751,2017,3,907
"6896","Wash. & Jeff.","PAC",751,2018,3,907
"6897","Wash. & Jeff.","PAC",751,2019,3,907
"6898","Wash. & Jeff.","PAC",751,2020,3,907
"6899","Wash. & Lee","ODAC",752,2013,3,903
"6900","Wash. & Lee","ODAC",752,2014,3,903
"6901","Wash. & Lee","ODAC",752,2015,3,903
"6902","Wash. & Lee","ODAC",752,2016,3,903
"6903","Wash. & Lee","ODAC",752,2017,3,903
"6904","Wash. & Lee","ODAC",752,2018,3,903
"6905","Wash. & Lee","ODAC",752,2019,3,903
"6906","Wash. & Lee","ODAC",752,2020,3,903
"6907","Washburn","Mid-America Intercollegiate",2814,2013,2,883
"6908","Washburn","Mid-America Intercollegiate",2814,2014,2,883
"6909","Washburn","Mid-America Intercollegiate",2814,2015,2,883
"6910","Washburn","Mid-America Intercollegiate",2814,2016,2,883
"6911","Washburn","Mid-America Intercollegiate",2814,2017,2,883
"6912","Washburn","Mid-America Intercollegiate",2814,2018,2,883
"6913","Washburn","Mid-America Intercollegiate",2814,2019,2,883
"6914","Washburn","Mid-America Intercollegiate",2814,2020,2,883
"6915","Washington","Pac-12",756,2013,1,905
"6916","Washington","Pac-12",756,2014,1,905
"6917","Washington","Pac-12",756,2015,1,905
"6918","Washington","Pac-12",756,2016,1,905
"6919","Washington","Pac-12",756,2017,1,905
"6920","Washington","Pac-12",756,2018,1,905
"6921","Washington","Pac-12",756,2019,1,905
"6922","Washington","Pac-12",756,2020,1,905
"6923","Washington Col.","Centennial",753,2013,3,9683
"6924","Washington Col.","Centennial",753,2014,3,9683
"6925","Washington Col.","Centennial",753,2015,3,9683
"6926","Washington Col.","Centennial",753,2016,3,9683
"6927","Washington Col.","Centennial",753,2017,3,9683
"6928","Washington Col.","Centennial",753,2018,3,9683
"6929","Washington Col.","Centennial",753,2019,3,9683
"6930","Washington Col.","Centennial",753,2020,3,9683
"6931","Washington St.","Pac-12",754,2013,1,905
"6932","Washington St.","Pac-12",754,2014,1,905
"6933","Washington St.","Pac-12",754,2015,1,905
"6934","Washington St.","Pac-12",754,2016,1,905
"6935","Washington St.","Pac-12",754,2017,1,905
"6936","Washington St.","Pac-12",754,2018,1,905
"6937","Washington St.","Pac-12",754,2019,1,905
"6938","Washington St.","Pac-12",754,2020,1,905
"6939","WashU","UAA",755,2013,3,1471
"6940","WashU","UAA",755,2014,3,1471
"6941","WashU","UAA",755,2015,3,1471
"6942","WashU","UAA",755,2016,3,1471
"6943","WashU","UAA",755,2017,3,1471
"6944","WashU","UAA",755,2018,3,1471
"6945","WashU","UAA",755,2019,3,1471
"6946","WashU","UAA",755,2020,3,1471
"6947","Wayne St. (MI)","GLIAC",757,2013,2,854
"6948","Wayne St. (MI)","GLIAC",757,2014,2,854
"6949","Wayne St. (MI)","GLIAC",757,2015,2,854
"6950","Wayne St. (MI)","GLIAC",757,2016,2,854
"6951","Wayne St. (MI)","GLIAC",757,2017,2,854
"6952","Wayne St. (MI)","GLIAC",757,2018,2,854
"6953","Wayne St. (MI)","GLIAC",757,2019,2,854
"6954","Wayne St. (MI)","GLIAC",757,2020,2,854
"6955","Wayne St. (NE)","NSIC",1433,2013,2,12853
"6956","Wayne St. (NE)","NSIC",1433,2014,2,12853
"6957","Wayne St. (NE)","NSIC",1433,2015,2,12853
"6958","Wayne St. (NE)","NSIC",1433,2016,2,12853
"6959","Wayne St. (NE)","NSIC",1433,2017,2,12853
"6960","Wayne St. (NE)","NSIC",1433,2018,2,12853
"6961","Wayne St. (NE)","NSIC",1433,2019,2,12853
"6962","Wayne St. (NE)","NSIC",1433,2020,2,12853
"6963","Waynesburg","PAC",1434,2013,3,907
"6964","Waynesburg","PAC",1434,2014,3,907
"6965","Waynesburg","PAC",1434,2015,3,907
"6966","Waynesburg","PAC",1434,2016,3,907
"6967","Waynesburg","PAC",1434,2017,3,907
"6968","Waynesburg","PAC",1434,2018,3,907
"6969","Waynesburg","PAC",1434,2019,3,907
"6970","Waynesburg","PAC",1434,2020,3,907
"6971","Webster","SLIAC",759,2013,3,12974
"6972","Webster","SLIAC",759,2014,3,12974
"6973","Webster","SLIAC",759,2015,3,12974
"6974","Webster","SLIAC",759,2016,3,12974
"6975","Webster","SLIAC",759,2017,3,12974
"6976","Webster","SLIAC",759,2018,3,12974
"6977","Webster","SLIAC",759,2019,3,12974
"6978","Webster","SLIAC",759,2020,3,12974
"6979","Wells","NEAC",761,2017,3,30071
"6980","Wells","NEAC",761,2018,3,30071
"6981","Wells","NEAC",761,2019,3,30071
"6982","Wells","NEAC",761,2020,3,30071
"6983","Wentworth","CCC",762,2013,3,839
"6984","Wentworth","CCC",762,2014,3,839
"6985","Wentworth","CCC",762,2015,3,839
"6986","Wentworth","CCC",762,2016,3,839
"6987","Wentworth","CCC",762,2017,3,839
"6988","Wentworth","CCC",762,2018,3,839
"6989","Wentworth","CCC",762,2019,3,839
"6990","Wentworth","CCC",762,2020,3,839
"6991","Wesley","CAC",763,2013,3,15810
"6992","Wesley","CAC",763,2014,3,15810
"6993","Wesley","CAC",763,2015,3,15810
"6994","Wesley","CAC",763,2016,3,15810
"6995","Wesley","CAC",763,2017,3,15810
"6996","Wesley","CAC",763,2018,3,15810
"6997","Wesley","Atlantic East",763,2019,3,30233
"6998","Wesley","Atlantic East",763,2020,3,30233
"6999","Wesleyan (CT)","NESCAC",764,2013,3,12817
"7000","Wesleyan (CT)","NESCAC",764,2014,3,12817
"7001","Wesleyan (CT)","NESCAC",764,2015,3,12817
"7002","Wesleyan (CT)","NESCAC",764,2016,3,12817
"7003","Wesleyan (CT)","NESCAC",764,2017,3,12817
"7004","Wesleyan (CT)","NESCAC",764,2018,3,12817
"7005","Wesleyan (CT)","NESCAC",764,2019,3,12817
"7006","Wesleyan (CT)","NESCAC",764,2020,3,12817
"7007","West Ala.","Gulf South",358,2013,2,858
"7008","West Ala.","Gulf South",358,2014,2,858
"7009","West Ala.","Gulf South",358,2015,2,858
"7010","West Ala.","Gulf South",358,2016,2,858
"7011","West Ala.","Gulf South",358,2017,2,858
"7012","West Ala.","Gulf South",358,2018,2,858
"7013","West Ala.","Gulf South",358,2019,2,858
"7014","West Ala.","Gulf South",358,2020,2,858
"7015","West Chester","PSAC",765,2013,2,906
"7016","West Chester","PSAC",765,2014,2,906
"7017","West Chester","PSAC",765,2015,2,906
"7018","West Chester","PSAC",765,2016,2,906
"7019","West Chester","PSAC",765,2017,2,906
"7020","West Chester","PSAC",765,2018,2,906
"7021","West Chester","PSAC",765,2019,2,906
"7022","West Chester","PSAC",765,2020,2,906
"7023","West Florida","Gulf South",11740,2013,2,858
"7024","West Florida","Gulf South",11740,2014,2,858
"7025","West Florida","Gulf South",11740,2015,2,858
"7026","West Florida","Gulf South",11740,2016,2,858
"7027","West Florida","Gulf South",11740,2017,2,858
"7028","West Florida","Gulf South",11740,2018,2,858
"7029","West Florida","Gulf South",11740,2019,2,858
"7030","West Florida","Gulf South",11740,2020,2,858
"7031","West Ga.","Gulf South",766,2013,2,858
"7032","West Ga.","Gulf South",766,2014,2,858
"7033","West Ga.","Gulf South",766,2015,2,858
"7034","West Ga.","Gulf South",766,2016,2,858
"7035","West Ga.","Gulf South",766,2017,2,858
"7036","West Ga.","Gulf South",766,2018,2,858
"7037","West Ga.","Gulf South",766,2019,2,858
"7038","West Ga.","Gulf South",766,2020,2,858
"7039","West Liberty","WVIAC",1438,2013,2,21344
"7040","West Liberty","MEC",1438,2014,2,30183
"7041","West Liberty","MEC",1438,2015,2,30183
"7042","West Liberty","MEC",1438,2016,2,30183
"7043","West Liberty","MEC",1438,2017,2,30183
"7044","West Liberty","MEC",1438,2018,2,30183
"7045","West Liberty","MEC",1438,2019,2,30183
"7046","West Liberty","MEC",1438,2020,2,30183
"7047","West Tex. A&M","Lone Star",767,2013,2,868
"7048","West Tex. A&M","Lone Star",767,2014,2,868
"7049","West Tex. A&M","Lone Star",767,2015,2,868
"7050","West Tex. A&M","Lone Star",767,2016,2,868
"7051","West Tex. A&M","Lone Star",767,2017,2,868
"7052","West Tex. A&M","Lone Star",767,2018,2,868
"7053","West Tex. A&M","Lone Star",767,2019,2,868
"7054","West Tex. A&M","Lone Star",767,2020,2,868
"7055","West Va. Wesleyan","WVIAC",9630,2013,2,21344
"7056","West Va. Wesleyan","MEC",9630,2014,2,30183
"7057","West Va. Wesleyan","MEC",9630,2015,2,30183
"7058","West Va. Wesleyan","MEC",9630,2016,2,30183
"7059","West Va. Wesleyan","MEC",9630,2017,2,30183
"7060","West Va. Wesleyan","MEC",9630,2018,2,30183
"7061","West Va. Wesleyan","MEC",9630,2019,2,30183
"7062","West Va. Wesleyan","MEC",9630,2020,2,30183
"7063","West Virginia","Big 12",768,2013,1,25354
"7064","West Virginia","Big 12",768,2014,1,25354
"7065","West Virginia","Big 12",768,2015,1,25354
"7066","West Virginia","Big 12",768,2016,1,25354
"7067","West Virginia","Big 12",768,2017,1,25354
"7068","West Virginia","Big 12",768,2018,1,25354
"7069","West Virginia","Big 12",768,2019,1,25354
"7070","West Virginia","Big 12",768,2020,1,25354
"7071","West Virginia St.","WVIAC",1439,2013,2,21344
"7072","West Virginia St.","MEC",1439,2014,2,30183
"7073","West Virginia St.","MEC",1439,2015,2,30183
"7074","West Virginia St.","MEC",1439,2016,2,30183
"7075","West Virginia St.","MEC",1439,2017,2,30183
"7076","West Virginia St.","MEC",1439,2018,2,30183
"7077","West Virginia St.","MEC",1439,2019,2,30183
"7078","West Virginia St.","MEC",1439,2020,2,30183
"7079","Western Caro.","SoCon",769,2013,1,912
"7080","Western Caro.","SoCon",769,2014,1,912
"7081","Western Caro.","SoCon",769,2015,1,912
"7082","Western Caro.","SoCon",769,2016,1,912
"7083","Western Caro.","SoCon",769,2017,1,912
"7084","Western Caro.","SoCon",769,2018,1,912
"7085","Western Caro.","SoCon",769,2019,1,912
"7086","Western Caro.","SoCon",769,2020,1,912
"7087","Western Conn. St.","Little East",770,2013,3,867
"7088","Western Conn. St.","Little East",770,2014,3,867
"7089","Western Conn. St.","Little East",770,2015,3,867
"7090","Western Conn. St.","Little East",770,2016,3,867
"7091","Western Conn. St.","Little East",770,2017,3,867
"7092","Western Conn. St.","Little East",770,2018,3,867
"7093","Western Conn. St.","Little East",770,2019,3,867
"7094","Western Conn. St.","Little East",770,2020,3,867
"7095","Western Ill.","Summit League",771,2013,1,819
"7096","Western Ill.","Summit League",771,2014,1,819
"7097","Western Ill.","Summit League",771,2015,1,819
"7098","Western Ill.","Summit League",771,2016,1,819
"7099","Western Ill.","Summit League",771,2017,1,819
"7100","Western Ill.","Summit League",771,2018,1,819
"7101","Western Ill.","Summit League",771,2019,1,819
"7102","Western Ill.","Summit League",771,2020,1,819
"7103","Western Ky.","Sun Belt",772,2013,1,818
"7104","Western Ky.","Sun Belt",772,2014,1,818
"7105","Western Ky.","C-USA",772,2015,1,24312
"7106","Western Ky.","C-USA",772,2016,1,24312
"7107","Western Ky.","C-USA",772,2017,1,24312
"7108","Western Ky.","C-USA",772,2018,1,24312
"7109","Western Ky.","C-USA",772,2019,1,24312
"7110","Western Ky.","C-USA",772,2020,1,24312
"7111","Western Mich.","MAC",774,2013,1,875
"7112","Western Mich.","MAC",774,2014,1,875
"7113","Western Mich.","MAC",774,2015,1,875
"7114","Western Mich.","MAC",774,2016,1,875
"7115","Western Mich.","MAC",774,2017,1,875
"7116","Western Mich.","MAC",774,2018,1,875
"7117","Western Mich.","MAC",774,2019,1,875
"7118","Western Mich.","MAC",774,2020,1,875
"7119","Western New Eng.","CCC",775,2013,3,839
"7120","Western New Eng.","CCC",775,2014,3,839
"7121","Western New Eng.","CCC",775,2015,3,839
"7122","Western New Eng.","CCC",775,2016,3,839
"7123","Western New Eng.","CCC",775,2017,3,839
"7124","Western New Eng.","CCC",775,2018,3,839
"7125","Western New Eng.","CCC",775,2019,3,839
"7126","Western New Eng.","CCC",775,2020,3,839
"7127","Western Ore.","Great Northwest",1446,2013,2,30012
"7128","Western Ore.","Great Northwest",1446,2014,2,30012
"7129","Western Ore.","Great Northwest",1446,2015,2,30012
"7130","Western Ore.","Great Northwest",1446,2016,2,30012
"7131","Western Ore.","Great Northwest",1446,2017,2,30012
"7132","Western Ore.","Great Northwest",1446,2018,2,30012
"7133","Western Ore.","Great Northwest",1446,2019,2,30012
"7134","Western Ore.","Great Northwest",1446,2020,2,30012
"7135","Westfield St.","MASCAC",777,2013,3,870
"7136","Westfield St.","MASCAC",777,2014,3,870
"7137","Westfield St.","MASCAC",777,2015,3,870
"7138","Westfield St.","MASCAC",777,2016,3,870
"7139","Westfield St.","MASCAC",777,2017,3,870
"7140","Westfield St.","MASCAC",777,2018,3,870
"7141","Westfield St.","MASCAC",777,2019,3,870
"7142","Westfield St.","MASCAC",777,2020,3,870
"7143","Westminster (MO)","SLIAC",1450,2013,3,12974
"7144","Westminster (MO)","SLIAC",1450,2014,3,12974
"7145","Westminster (MO)","SLIAC",1450,2015,3,12974
"7146","Westminster (MO)","SLIAC",1450,2016,3,12974
"7147","Westminster (MO)","SLIAC",1450,2017,3,12974
"7148","Westminster (MO)","SLIAC",1450,2018,3,12974
"7149","Westminster (MO)","SLIAC",1450,2019,3,12974
"7150","Westminster (MO)","SLIAC",1450,2020,3,12974
"7151","Westminster (PA)","PAC",1451,2013,3,907
